id,source_count
62770344020905132028592898097851021885384443057436071665942710083516638997326,10
2932293283642396787906963799398813488234623218075811014119020155270726581004,10
85929957690971962402731098385754324803421322581827223810302541351603440384284,10
79246529636046069411764490345572072749922244331378556233111261933471417042869,10
110661134606698280997822621361929778500380399124718592379008814175501580915247,10
79126084241401453684919641443031243619926020079089378986791726394371036102355,10
61514020791733737920598232783056119354147403203001317437940936067830457633646,10
50160381953899419722699710644715025043528443103548170484424577173828628741340,10
55270699932303869145150229357418811069820102918513746817693157822086126174701,10
55010862637051478396238691872233275850772524390705372358976064246366323864300,10
74255577246972752249843916495169969131335086550679028028175188261172349737795,10
70320696516817096551805331329783942580810154226147365980611119034580856702906,10
106231736432694453300752969618783548554485535166802112193548912069382634532714,10
7381465984357603781229879329688071270438911619649654569091790944226365406134,10
113851905048740553203020003955441151566608351217177678628982678556350400727030,10
17321346937029162685313323996656370148767038754072202727713208995415282878022,10
99488845360270255780072399954973545216792983157272625062273220908469253956157,10
95180193427200296402723858492754264306253905940708562003779226829998481783383,10
27453245675488131019794977127368160892393273508212751718316400526234722995852,10
112728635656132697121676153707620360204674345809548150389741673785531276173253,10
24857905062252449740784880548336709126036537371471063118465237430468138490838,10
32707727470314829167286367016284192781481685318628930621216806924895878101064,10
63616588915813865704614102656547571600153615247403516395865839776036081142452,10
15917004224593955116406604694955986891474635741401308220517625690491531114792,10
76348439134965514964826988424609963438030300576248237059457268151033029629044,10
99978965061959847953054927108843749670747183261308983525612032250420919792934,10
29923216411739485682715055096012331134887024682056378496465954801896261280882,9
84910281750741809113437673518738393025279979681508924319539865930002016566959,9
61350579176969472596126527739994625112121126095026679568111904306254425245976,9
23293416431547555686803633216843738176034118029215136080198699742201754177739,9
58552235701735929402900885960931162846787984446207486211405038659450505280499,9
1189632838647905119871370120649764173086780599409524722099658094187620971315,9
32649943301521029936460737931667454754302074331365104611635240296976964694942,9
64513873957670767138848627707986730515165801086337848472811708154341237154895,9
48234735900144645043437538789515754985404419036663998532366557750012904652908,9
84052022943398854634036915394378219669798886849084069803195743272181230011212,9
23290575794741384188938516415811707071677060446262972753487524631439395137598,9
38006791299456399465822546342604153006057916630166606847724633623437932903219,9
71930696404458608992552194973497657015159848374072080414982034162887074458127,9
110572551830229045847970576406762694979024728679571634352430111323238341122571,9
81343906159749481103980794928979183767483078031380420923675879764866328642773,9
4166541489283688047193810768934696154257566698452360069971721900977726804225,9
22303322015898129486724892947845899492102418610681741004732403042622650786564,9
106071038926480875721929132525424401807364161663881975587154661228630663377330,9
110315430725289964123459562319000267625529445257017873204725171565980374764247,9
43358640635944056757332691828927371885919704153714305821791988677854940269261,9
38204584678899540085909694302751145816986325027465639091915932791154993872343,9
31050447732881606685022469860550468233071062707302595503860194540957161948171,9
91137243076865010898400311851848520038790947997698857653130343913774574967991,9
573921368548822066314511092247279380811938548811365890152813673167555271108,9
32856087176067391419145481117066407789544536800298510154895916205327052901594,9
82610847689122432441087006253466865737904143851381831630836090417973286398540,9
94217915638478011250193777981380413949468044352262987593360741070012729665178,9
71734702458695555219567382113939285189927248116600185018136827754463070893934,9
115438658610167147672628229981238758692569025612678937343570355279276438626885,9
8137556192854203006832506237918060625890688180619853411693387902215937204244,9
31849928497561489278543863782887234481486643044708703570548374358780767934690,9
67463799105829544909944896127548572660854510652584803710711088624600503049373,9
24148264054153741542476385034146697173415650557785167165604193779868671037090,9
54400551442285272527115543891866459615056948605053872729609450009617026853776,9
86636982951265264446706504680920640135974984142296564014487212982119905671741,9
26005129646826181536837082717215380601063211230600151393082893730161920635484,9
3156090109993576465344656373982702796241822003497229519682307931341837536802,8
57662223105116368926965051919213271305409525574385542423735309408803827733983,8
79388987617126311542500641511003540311647289026128262744554415106877050946191,8
33698785872902124939638887084788120595496594150442756827370044693033034463310,8
33485644999505670144777975528916960879972333584321024661755569094947596963095,8
76639450278366301936862710223399150991334004998642246902062848039801566523130,8
27305227964673419047624486927852421212742941082048821758990252172544354478527,8
68522858536432788802795853109457637064864885566857700914860278305905874072701,8
66391256346952666549808943705059277149926577129691847429155998860495714911407,8
28546380530164403505678030567976781880143764376062035057932636537811009130700,8
20493007259900816666328521127793321637513159693247886300018031063560750893639,8
