id,smirks,sources,hash
EVODEX.2.1-D258,[#6:20](=[#8:21])-[#6:22]1=[#6:23](-[#7:24](-[#6@@:25])-[#6:60](=[#6:61](-[#6:62]-1(-[#1:94])-[#1])-[#1:93])-[#1:92])-[#1:69].[#7:15](-[#6@:14])(-[#1])-[#1]>>[#6](-[#6@](-[#6](=[#8])-[#8]-[#1])(-[#7:15](-[#6@@:14])-[#1])-[#1])(-[#1])(-[#1])-[#1].[#6:20](=[#8:21])-[#6:22]1:[#6:23](:[#7&+:24](-[#6@@:25]):[#6:60](:[#6:61](:[#6:62]:1-[#1:94])-[#1:93])-[#1:92])-[#1:69],"EVODEX.2.1-P1212,EVODEX.2.1-P1216,EVODEX.2.1-P1223,EVODEX.2.1-P1243,EVODEX.2.1-P1249",95487623041452623436057780082856045841865337022394433870654561498599793575555
EVODEX.2.1-D259,[#7:56](-[#6@:55])(-[#1])-[#1]>>[#6](-[#6@](-[#6](=[#8])-[#8]-[#1])(-[#7:56](-[#6@@:55])-[#1])-[#1])(-[#1])(-[#1])-[#1],"EVODEX.2.1-P1215,EVODEX.2.1-P1217,EVODEX.2.1-P1224,EVODEX.2.1-P1231,EVODEX.2.1-P1259",29446500782889757696007133480923327795348844919735118096124219461609585304181
EVODEX.2.1-D260,[#6:1]-[#6:2](=[#8])-[#6:4]=[#8:5].[#6:20](=[#8:21])-[#6:22]1=[#6:23](-[#7:24](-[#6@@:25])-[#6:60](=[#6:61](-[#6:62]-1(-[#1:94])-[#1])-[#1:93])-[#1:92])-[#1:69].[#7:15](-[#6@:14])(-[#1])-[#1]>>[#6:1]-[#6@:2](-[#6:4]=[#8:5])(-[#7:15](-[#6@@:14])-[#1])-[#1].[#6:20](=[#8:21])-[#6:22]1:[#6:23](:[#7&+:24](-[#6@@:25]):[#6:60](:[#6:61](:[#6:62]:1-[#1:94])-[#1:93])-[#1:92])-[#1:69],"EVODEX.2.1-P1219,EVODEX.2.1-P1222,EVODEX.2.1-P1235,EVODEX.2.1-P1270,EVODEX.2.1-P1274",54303401114644163860586628516951381271696699256380559050264960298760989449765
EVODEX.2.1-D261,[#6:1]-[#6:2](=[#8])-[#6:4]=[#8:5].[#7:15](-[#6@:14])(-[#1])-[#1]>>[#6:1]-[#6@:2](-[#6:4]=[#8:5])(-[#7:15](-[#6@@:14])-[#1])-[#1],"EVODEX.2.1-P1220,EVODEX.2.1-P1221,EVODEX.2.1-P1239,EVODEX.2.1-P1260,EVODEX.2.1-P1261",4577429213220542769396267463616184192747199718834798295686085161084197694447
EVODEX.2.1-D262,[#6:1]-[#6@@:2](-[#7:3](-[#6@@:4])-[#1])(-[#6:13]=[#8:14])-[#1].[#6:17](=[#8:18])-[#6:19]1:[#6:20](:[#6:21](:[#6:22](:[#7&+:23](-[#6@@:24]):[#6:63]:1-[#1:111])-[#1:87])-[#1:86])-[#1:85]>>[#6:1]-[#6:2](-[#6:13]=[#8:14])=[#8].[#6:17](=[#8:18])-[#6:19]1=[#6:63](-[#7:23](-[#6@@:24])-[#6:22](=[#6:21](-[#6:20]-1(-[#1:85])-[#1])-[#1:86])-[#1:87])-[#1:111].[#7:3](-[#6@@:4])(-[#1])-[#1],"EVODEX.2.1-P1227,EVODEX.2.1-P1240,EVODEX.2.1-P1252,EVODEX.2.1-P1256,EVODEX.2.1-P1273",3469108952489303039545383831032897807624034577109454653247844865363426585115
EVODEX.2.1-D263,[#6:1]-[#6:2](=[#8:3])-[#6:4]=[#8:5].[#7:51](-[#6:52])(-[#1])-[#1]>>[#6:1]-[#6@:2](-[#6:4]=[#8:5])(-[#7:51](-[#6:52])-[#1])-[#1].[#8:3](-[#1])-[#1],"EVODEX.2.1-P1234,EVODEX.2.1-P1236,EVODEX.2.1-P1237,EVODEX.2.1-P1248,EVODEX.2.1-P1258",52595247037027268824438628759061769997755869990156662247884092147965817716011
EVODEX.2.1-D268,[#6:9]-[#7:10](-[#6](=[#8])-[#1])-[#6:13]1:[#6:14]:[#6:15]:[#6:16](-[#6:17]=[#8:18]):[#6:56]:[#6:57]:1>>[#6:9]-[#7:10](-[#6:13]1:[#6:14]:[#6:15]:[#6:16](-[#6:17]=[#8:18]):[#6:56]:[#6:57]:1)-[#1],"EVODEX.2.1-P1272,EVODEX.2.1-P1458,EVODEX.2.1-P1459,EVODEX.2.1-P1462,EVODEX.2.1-P1463",41239950257659539177207071702633891746274012525373218881087469822730465310195
EVODEX.2.1-D269,[#6:1](-[#7:2](-[#6:3])-[#1])(-[#1:10])(-[#1:11])-[#1].[#8:8]=[#8:9]>>[#6:1](=[#8])(-[#1:10])-[#1:11].[#7:2](-[#6:3])(-[#1])-[#1].[#8:8](-[#8:9]-[#1])-[#1],"EVODEX.2.1-P1275,EVODEX.2.1-P1278,EVODEX.2.1-P1285,EVODEX.2.1-P1304,EVODEX.2.1-P1308",16228608327529929992655634292949386359572466965143037721316964147432807426684
EVODEX.2.1-D270,[#6](-[#7:2](-[#6:3])-[#1])(-[#1])(-[#1])-[#1]>>[#7:2](-[#6:3])(-[#1])-[#1],"EVODEX.2.1-P1276,EVODEX.2.1-P1295,EVODEX.2.1-P1298,EVODEX.2.1-P1305,EVODEX.2.1-P1378",69098608650157158773719731517364651169142823736018675901417447786624176502539
EVODEX.2.1-D271,[#6](-[#7:2](-[#6@@:3])-[#1])(-[#1])(-[#1])-[#1].[#8:9]=[#8:10]>>[#7:2](-[#6@@:3])(-[#1])-[#1].[#8:9](-[#8:10]-[#1])-[#1],"EVODEX.2.1-P1279,EVODEX.2.1-P1283,EVODEX.2.1-P1294,EVODEX.2.1-P1302,EVODEX.2.1-P1309",102043069938664559371176539249504483013277355665756001111755714275448382745065
EVODEX.2.1-D272,[#7:5](-[#6@:4])(-[#1])-[#1]>>[#6](-[#7:5](-[#6@@:4])-[#1])(-[#1])(-[#1])-[#1],"EVODEX.2.1-P1280,EVODEX.2.1-P1346,EVODEX.2.1-P1377,EVODEX.2.1-P1389,EVODEX.2.1-P1398",11749754539410886952970647985306150441840744004405444223846398708142507732677
EVODEX.2.1-D273,[#6:1](-[#7:2](-[#6@@:3])-[#1])(-[#1:14])(-[#1:15])-[#1].[#8:12]=[#8:13].[#8:11](-[#1])-[#1]>>[#6:1](=[#8:11])(-[#1:14])-[#1:15].[#7:2](-[#6@@:3])(-[#1])-[#1].[#8:12](-[#8:13]-[#1])-[#1],"EVODEX.2.1-P1281,EVODEX.2.1-P1293,EVODEX.2.1-P1299,EVODEX.2.1-P1306,EVODEX.2.1-P1311",37367144477168484891855747987293328746337930216484376062659824197199482436816
EVODEX.2.1-D274,[#6:1](-[#7:2](-[#6@@:3])-[#1])(-[#1:14])(-[#1:15])-[#1].[#8:11](-[#1])-[#1]>>[#6:1](=[#8:11])(-[#1:14])-[#1:15].[#7:2](-[#6@@:3])(-[#1])-[#1],"EVODEX.2.1-P1282,EVODEX.2.1-P1284,EVODEX.2.1-P1297,EVODEX.2.1-P1301,EVODEX.2.1-P1303",111878707719762780573053370008132050577936410111737078126110530897349977293757
EVODEX.2.1-D275,[#6:12]-[#7:13](-[#6:14](-[#6:15])(-[#1:44])-[#1])-[#1].[#8:22]=[#8:23].[#8:21](-[#1])-[#1]>>[#6:12]-[#7:13](-[#1])-[#1].[#6:14](-[#6:15])(=[#8:21])-[#1:44].[#8:22](-[#8:23]-[#1])-[#1],"EVODEX.2.1-P1286,EVODEX.2.1-P1288,EVODEX.2.1-P1290,EVODEX.2.1-P1292,EVODEX.2.1-P1313",93761251401928255132364933484035966303055529695659327363315131641221345787953
EVODEX.2.1-D276,[#8:81](-[#6@@:80])-[#1]>>[#15](=[#8])(-[#8]-[#1])(-[#8]-[#6](-[#6@]1(-[#8]-[#6@@](-[#7]2:[#6](:[#7]:[#6]3:[#6](-[#7](-[#1])-[#1]):[#7]:[#6](:[#7]:[#6]:2:3)-[#1])-[#1])(-[#6@](-[#8]-[#1])(-[#6@@]-1(-[#8]-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])-[#8:81]-[#6@@:80],"EVODEX.2.1-P1314,EVODEX.2.1-P3233,EVODEX.2.1-P3235,EVODEX.2.1-P3237,EVODEX.2.1-P3239",64765740072695353300702107527316858578818329829676280241945438407683364751759
EVODEX.2.1-D277,[#8:11]-[#15:12](=[#8:13])(-[#8:14])-[#8:15]-[#15:16]=[#8:17]>>[#8:11]-[#15:12](=[#8:13])(-[#8:14])-[#8]-[#15](-[#8]-[#6](-[#6@]1(-[#8]-[#6@@](-[#7]2:[#6]3:[#7]:[#6](:[#7]:[#6](-[#7](-[#1])-[#1]):[#6]:3:[#7]:[#6]:2-[#1])-[#1])(-[#6@](-[#8]-[#1])(-[#6@@]-1(-[#8]-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(=[#8])-[#8]-[#1].[#8:15](-[#15:16]=[#8:17])-[#1],"EVODEX.2.1-P1315,EVODEX.2.1-P3050,EVODEX.2.1-P3127,EVODEX.2.1-P3131,EVODEX.2.1-P3134",56171549259809922226829917790795648788967456338867972824690283176018557667957
EVODEX.2.1-D279,[#6:47]-[#16:48]-[#16:49]-[#6:50]>>[#6:47]-[#16:48]-[#1].[#16:49](-[#6:50])-[#1],"EVODEX.2.1-P1322,EVODEX.2.1-P1324,EVODEX.2.1-P1329,EVODEX.2.1-P1330,EVODEX.2.1-P1331",252982795141860807456405692478670868489497510985006949944588841346049869454
EVODEX.2.1-D280,[#6:6]-[#16:7]-[#16:8]-[#6:9].[#6:66](=[#8:67])-[#6:68]1=[#6:69](-[#7:70](-[#6@@:71])-[#6:110](=[#6:111](-[#6:112]-1(-[#1:199])-[#1])-[#1:198])-[#1:197])-[#1:173]>>[#6:6]-[#16:7]-[#1].[#6:66](=[#8:67])-[#6:68]1:[#6:69](:[#7&+:70](-[#6@@:71]):[#6:110](:[#6:111](:[#6:112]:1-[#1:199])-[#1:198])-[#1:197])-[#1:173].[#16:8](-[#6:9])-[#1],"EVODEX.2.1-P1323,EVODEX.2.1-P1325,EVODEX.2.1-P1326,EVODEX.2.1-P1327,EVODEX.2.1-P1328",91578368032053541469805016661557457465278435533793149594936785256685495627325
EVODEX.2.1-D281,[#6](-[#16&+:2](-[#6:3])-[#6:10])(-[#1])(-[#1])-[#1]>>[#16:2](-[#6:3])-[#6:10],"EVODEX.2.1-P1332,EVODEX.2.1-P1393,EVODEX.2.1-P1394,EVODEX.2.1-P1407,EVODEX.2.1-P1452",33322233096333202668436166373782915996459771452581859563166091790701019031564
EVODEX.2.1-D282,[#6:1](-[#16&+](-[#6](-[#6](-[#6@](-[#7](-[#1])-[#1])(-[#6](=[#8])-[#8]-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#6](-[#6@]1(-[#8]-[#6@@](-[#7]2:[#6](:[#7]:[#6]3:[#6](-[#7](-[#1])-[#1]):[#7]:[#6](:[#7]:[#6]:2:3)-[#1])-[#1])(-[#6@](-[#8]-[#1])(-[#6@@]-1(-[#8]-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1:35])(-[#1:36])-[#1:37].[#6:30]-[#16:31]-[#1]>>[#6:1](-[#16:31]-[#6:30])(-[#1:35])(-[#1:36])-[#1:37],"EVODEX.2.1-P1333,EVODEX.2.1-P1441,EVODEX.2.1-P1444,EVODEX.2.1-P1445,EVODEX.2.1-P1448",50633192925379459252563477523174169716080680555938140112175671674859306308908
EVODEX.2.1-D283,[#6:30]-[#16:31]-[#1]>>[#6](-[#16:31]-[#6:30])(-[#1])(-[#1])-[#1],"EVODEX.2.1-P1334,EVODEX.2.1-P1413,EVODEX.2.1-P1443,EVODEX.2.1-P1446,EVODEX.2.1-P1450",12027058843288345130727543315306357426357243816137529399245762060422195204056
EVODEX.2.1-D284,[#6:18](=[#8:19])-[#8:20]-[#1].[#6:21](-[#16&+:22](-[#6:23])-[#6:30])(-[#1:76])(-[#1:77])-[#1:78]>>[#6:18](=[#8:19])-[#8:20]-[#6:21](-[#1:76])(-[#1:77])-[#1:78].[#16:22](-[#6:23])-[#6:30],"EVODEX.2.1-P1335,EVODEX.2.1-P1337,EVODEX.2.1-P1338,EVODEX.2.1-P1342,EVODEX.2.1-P1396",83701271464108519830357305747340780780256122702049188735752276382087201138010
EVODEX.2.1-D285,[#6:25](=[#8:26])-[#8:27]-[#1]>>[#6:25](=[#8:26])-[#8:27]-[#6](-[#1])(-[#1])-[#1],"EVODEX.2.1-P1336,EVODEX.2.1-P1340,EVODEX.2.1-P1343,EVODEX.2.1-P1344,EVODEX.2.1-P3613",76258243124153995439667438847727655081631709643666936858947901670276330601138
EVODEX.2.1-D286,[#6:60](=[#8:61])-[#8:62]-[#1].[#6:63](-[#16&+](-[#6](-[#6](-[#6@](-[#7](-[#1])-[#1])(-[#6](=[#8])-[#8]-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#6](-[#6@]1(-[#8]-[#6@@](-[#7]2:[#6](:[#7]:[#6]3:[#6](-[#7](-[#1])-[#1]):[#7]:[#6](:[#7]:[#6]:2:3)-[#1])-[#1])(-[#6@](-[#8]-[#1])(-[#6@@]-1(-[#8]-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1:166])(-[#1:167])-[#1:168]>>[#6:60](=[#8:61])-[#8:62]-[#6:63](-[#1:166])(-[#1:167])-[#1:168],"EVODEX.2.1-P1339,EVODEX.2.1-P1341,EVODEX.2.1-P1345,EVODEX.2.1-P1375,EVODEX.2.1-P1405",24433166863327765524080065542275799687525909221494144051454878060394781832954
EVODEX.2.1-D287,[#6:1](-[#16&+](-[#6](-[#6](-[#6@](-[#7](-[#1])-[#1])(-[#6](=[#8])-[#8]-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#6](-[#6@]1(-[#8]-[#6@@](-[#7]2:[#6](:[#7]:[#6]3:[#6](-[#7](-[#1])-[#1]):[#7]:[#6](:[#7]:[#6]:2:3)-[#1])-[#1])(-[#6@](-[#8]-[#1])(-[#6@@]-1(-[#8]-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1:68])(-[#1:69])-[#1:70].[#8:67](-[#6@@:66])-[#1]>>[#6:1](-[#8:67]-[#6@@:66])(-[#1:68])(-[#1:69])-[#1:70],"EVODEX.2.1-P1347,EVODEX.2.1-P1381,EVODEX.2.1-P1385,EVODEX.2.1-P1410,EVODEX.2.1-P1411",106187369366097728401770998832645251663075525232539167361026905758540512685941
EVODEX.2.1-D288,[#7:9](-[#6@@:8])(-[#6:10])-[#1]>>[#7:9](-[#6@@:8])(-[#6](-[#1])(-[#1])-[#1])-[#6:10],"EVODEX.2.1-P1348,EVODEX.2.1-P1367,EVODEX.2.1-P1401,EVODEX.2.1-P1432,EVODEX.2.1-P1434",6039622031122019727818100527951922280023081385522120666134168921725845592907
EVODEX.2.1-D289,[#7:19](-[#6@:10])(-[#6:20])-[#1].[#6:22](-[#16&+:23](-[#6:24])-[#6:31])(-[#1:68])(-[#1:69])-[#1:70]>>[#7:19](-[#6@:10])(-[#6:22](-[#1:68])(-[#1:69])-[#1:70])-[#6:20].[#16:23](-[#6:24])-[#6:31],"EVODEX.2.1-P1349,EVODEX.2.1-P1364,EVODEX.2.1-P1366,EVODEX.2.1-P1433,EVODEX.2.1-P1435",23083909457987625475166292175849075712347410069125073021612669562391416455778
EVODEX.2.1-D290,[#7:19](-[#6@:10])(-[#6:20])-[#1].[#6:22](-[#16&+](-[#6](-[#6](-[#6@](-[#7](-[#1])-[#1])(-[#6](=[#8])-[#8]-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#6](-[#6@]1(-[#8]-[#6@@](-[#7]2:[#6](:[#7]:[#6]3:[#6](-[#7](-[#1])-[#1]):[#7]:[#6](:[#7]:[#6]:2:3)-[#1])-[#1])(-[#6@](-[#8]-[#1])(-[#6@@]-1(-[#8]-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1:68])(-[#1:69])-[#1:70]>>[#7:19](-[#6@:10])(-[#6:22](-[#1:68])(-[#1:69])-[#1:70])-[#6:20],"EVODEX.2.1-P1350,EVODEX.2.1-P1365,EVODEX.2.1-P1383,EVODEX.2.1-P1408,EVODEX.2.1-P1431",81486006318600213569108057934648732280216637416066742907905368410206582317535
EVODEX.2.1-D291,[#6:38]-[#16:39]-[#6:40]>>[#6](-[#16&+:39](-[#6:38])-[#6:40])(-[#1])(-[#1])-[#1],"EVODEX.2.1-P1351,EVODEX.2.1-P1395,EVODEX.2.1-P1453,EVODEX.2.1-P1454,EVODEX.2.1-P1455",26857882265751741215848642272549678594463475957055505290184681869813696061569
EVODEX.2.1-D292,[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#6:7]:[#6:8]:1-[#8:9]-[#1].[#6:26](-[#16&+:27](-[#6:28])-[#6:35])(-[#1:76])(-[#1:77])-[#1:78]>>[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#6:7]:[#6:8]:1-[#8:9]-[#6:26](-[#1:76])(-[#1:77])-[#1:78].[#16:27](-[#6:28])-[#6:35],"EVODEX.2.1-P1352,EVODEX.2.1-P1355,EVODEX.2.1-P1360,EVODEX.2.1-P1362,EVODEX.2.1-P1439",27968639531974669249066373523439143396654795863843714564927891076745356145720
EVODEX.2.1-D293,[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#6:7]:[#6:8]:1-[#8:9]-[#1]>>[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#6:7]:[#6:8]:1-[#8:9]-[#6](-[#1])(-[#1])-[#1],"EVODEX.2.1-P1353,EVODEX.2.1-P1357,EVODEX.2.1-P1359,EVODEX.2.1-P1361,EVODEX.2.1-P1438",106525745255237858431745515237148751297721407942352940598324370212209813211500
EVODEX.2.1-D294,[#6:1](-[#16&+](-[#6](-[#6](-[#6@](-[#7](-[#1])-[#1])(-[#6](=[#8])-[#8]-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#6](-[#6@]1(-[#8]-[#6@@](-[#7]2:[#6](:[#7]:[#6]3:[#6](-[#7](-[#1])-[#1]):[#7]:[#6](:[#7]:[#6]:2:3)-[#1])-[#1])(-[#6@](-[#8]-[#1])(-[#6@@]-1(-[#8]-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1:38])(-[#1:39])-[#1:40].[#7:34](-[#6@:33])(-[#1])-[#1]>>[#6:1](-[#7:34](-[#6@@:33])-[#1])(-[#1:38])(-[#1:39])-[#1:40],"EVODEX.2.1-P1354,EVODEX.2.1-P1397,EVODEX.2.1-P1400,EVODEX.2.1-P1415,EVODEX.2.1-P1420",82415005927724001670877326498486689985430846448322428380206752798459850793320
EVODEX.2.1-D295,[#6:1](-[#16&+](-[#6](-[#6](-[#6@](-[#7](-[#1])-[#1])(-[#6](=[#8])-[#8]-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#6](-[#6@]1(-[#8]-[#6@@](-[#7]2:[#6](:[#7]:[#6]3:[#6](-[#7](-[#1])-[#1]):[#7]:[#6](:[#7]:[#6]:2:3)-[#1])-[#1])(-[#6@](-[#8]-[#1])(-[#6@@]-1(-[#8]-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1:49])(-[#1:50])-[#1:51].[#6:38]1:[#6:39]:[#6:40](-[#8:41]-[#1]):[#6:42]:[#6:44]:[#6:45]:1>>[#6:1](-[#8:41]-[#6:40]1:[#6:39]:[#6:38]:[#6:45]:[#6:44]:[#6:42]:1)(-[#1:49])(-[#1:50])-[#1:51],"EVODEX.2.1-P1356,EVODEX.2.1-P1358,EVODEX.2.1-P1406,EVODEX.2.1-P1440,EVODEX.2.1-P1442",56745743421031900078255528928106163850351138637947719627972665742466483800042
EVODEX.2.1-D296,[#8:10](-[#6@@:9])-[#1].[#6:35](-[#16&+:36](-[#6:37])-[#6:44])(-[#1:86])(-[#1:87])-[#1:88]>>[#8:10](-[#6@@:9])-[#6:35](-[#1:86])(-[#1:87])-[#1:88].[#16:36](-[#6:37])-[#6:44],"EVODEX.2.1-P1363,EVODEX.2.1-P1384,EVODEX.2.1-P1404,EVODEX.2.1-P1409,EVODEX.2.1-P1417",24563271286313887360187550423730611937223701641265160768093960603662640800794
EVODEX.2.1-D297,[#6:1]-[#6:2](-[#6:3])=[#6:4](-[#6:5])-[#1].[#6:32](-[#16&+:33](-[#6:34])-[#6:41])(-[#1:109])(-[#1:110])-[#1]>>[#6:1]-[#6:2](-[#6:3])(-[#6:4](-[#6:5])=[#6:32](-[#1:109])-[#1:110])-[#1].[#16:33](-[#6:34])-[#6:41],"EVODEX.2.1-P1368,EVODEX.2.1-P1371,EVODEX.2.1-P1373,EVODEX.2.1-P1392,EVODEX.2.1-P1418",73833722941236016025477463217099755223065774282617003745336239567329276214585
EVODEX.2.1-D300,[#6:1](-[#16&+:2](-[#6:3])-[#6:10])(-[#1:33])(-[#1:34])-[#1:35].[#7:28](-[#6:29])(-[#1])-[#1]>>[#6:1](-[#7:28](-[#6:29])-[#1])(-[#1:33])(-[#1:34])-[#1:35].[#16:2](-[#6:3])-[#6:10],"EVODEX.2.1-P1376,EVODEX.2.1-P1399,EVODEX.2.1-P1402,EVODEX.2.1-P1414,EVODEX.2.1-P1436",86286716206522349876395649273233179955898718293792366919481381324257680162422
EVODEX.2.1-D301,[#6:2]-[#6:3](-[#7](-[#1])-[#1])(-[#1:20])-[#1:21].[#7:5](-[#6@@:6])(-[#1])-[#1]>>[#6:2]-[#6:3](-[#7:5](-[#6@@:6])-[#1])(-[#1:20])-[#1:21],"EVODEX.2.1-P1379,EVODEX.2.1-P1380,EVODEX.2.1-P1886,EVODEX.2.1-P2281,EVODEX.2.1-P2286",83348530488465835901031409911859713721490844616626724632866436418579774700768
EVODEX.2.1-D302,[#6:38]-[#8:41]-[#1]>>[#6:38]-[#8:41]-[#6](-[#1])(-[#1])-[#1],"EVODEX.2.1-P1382,EVODEX.2.1-P1416,EVODEX.2.1-P1437,EVODEX.2.1-P2024,EVODEX.2.1-P2129",7487319707321849381415161596346416305135968914730396545450423338596141580632
EVODEX.2.1-D305,[#6:1](-[#16&+:2](-[#6:3])-[#6:10])(-[#1:35])(-[#1:36])-[#1:37].[#6:33]-[#16:34]-[#1]>>[#6:1](-[#16:34]-[#6:33])(-[#1:35])(-[#1:36])-[#1:37].[#16:2](-[#6:3])-[#6:10],"EVODEX.2.1-P1403,EVODEX.2.1-P1412,EVODEX.2.1-P1447,EVODEX.2.1-P1449,EVODEX.2.1-P1451",32530972366668931594795401091105879244644014411546264070073859591797225435846
EVODEX.2.1-D310,[#7:35](-[#6@:36])(-[#1])-[#1]>>[#6](=[#8])(-[#7:35](-[#6@:36])-[#1])-[#1],"EVODEX.2.1-P1456,EVODEX.2.1-P1457,EVODEX.2.1-P1461,EVODEX.2.1-P5632,EVODEX.2.1-P5633",90734177525964463974616539959198827979858140209780222422475977779960910770674
EVODEX.2.1-D311,[#6:2](=[#8:3])-[#8:4]-[#1]>>[#6:2](=[#8:3])-[#8:4]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#1],"EVODEX.2.1-P1460,EVODEX.2.1-P3057,EVODEX.2.1-P3066,EVODEX.2.1-P3072,EVODEX.2.1-P3074",110245029492519327997714289384823725144451630989882327725909610147290536834895
EVODEX.2.1-D312,[#8:47](-[#6@@:46])-[#1].[#8:78](-[#6@@:77])-[#15:79](=[#8:80])(-[#8:81])-[#8:82]>>[#8:47](-[#6@@:46])-[#15:79](=[#8:80])(-[#8:81])-[#8:82].[#8:78](-[#6@@:77])-[#1],"EVODEX.2.1-P1464,EVODEX.2.1-P1649,EVODEX.2.1-P3003,EVODEX.2.1-P3013,EVODEX.2.1-P3027",104934643399156969260271886022841864876420745687383274084897482880641581210118
EVODEX.2.1-D313,[#6:8]-[#7:9](-[#1])-[#1].[#7:13]-[#6:14](=[#8:15])-[#8:16]-[#15:17]=[#8:18]>>[#6:8]-[#7:9](-[#6:14](-[#7:13])=[#8:15])-[#1].[#8:16](-[#15:17]=[#8:18])-[#1],"EVODEX.2.1-P1465,EVODEX.2.1-P1471,EVODEX.2.1-P1474,EVODEX.2.1-P1476,EVODEX.2.1-P1479",113714461636024265379736607910996329860607737626362640692880214252225623239854
EVODEX.2.1-D314,[#6:8]-[#7:9](-[#1])-[#1].[#7:13]-[#6:14](=[#8:15])-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#1]>>[#6:8]-[#7:9](-[#6:14](-[#7:13])=[#8:15])-[#1],"EVODEX.2.1-P1466,EVODEX.2.1-P1467,EVODEX.2.1-P1472,EVODEX.2.1-P1475,EVODEX.2.1-P1480",85742904798637488685479534671435450933607119301840328407917234799289876265069
EVODEX.2.1-D315,[#7:9](-[#6:10])(-[#1])-[#1]>>[#7](-[#6](=[#8])-[#7:9](-[#6:10])-[#1])(-[#1])-[#1],"EVODEX.2.1-P1468,EVODEX.2.1-P1470,EVODEX.2.1-P1473,EVODEX.2.1-P1477,EVODEX.2.1-P1478",18989158729408560754191426200884028045681331001895824241215952316379815540114
EVODEX.2.1-D316,[#7](-[#6](=[#8])-[#7:4](-[#6:5])-[#1])(-[#1])-[#1]>>[#7:4](-[#6:5])(-[#1])-[#1],"EVODEX.2.1-P1469,EVODEX.2.1-P5576,EVODEX.2.1-P5585,EVODEX.2.1-P5620,EVODEX.2.1-P5760",78351838536406200502538460798440271884212724607906660838467153696662014202741
EVODEX.2.1-D317,[#7:13](-[#6:14])(-[#1])-[#1].[#7:1]=[#6:2](-[#7:3])-[#7:4](-[#6:5])-[#1]>>[#7:4](-[#6:5])(-[#1])-[#1].[#7:1]=[#6:2](-[#7:3])-[#7:13](-[#6:14])-[#1],"EVODEX.2.1-P1481,EVODEX.2.1-P1483,EVODEX.2.1-P1486,EVODEX.2.1-P1489,EVODEX.2.1-P1490",30826825438350027371166068901523902586281949433787522583240722103137494887022
EVODEX.2.1-D318,[#7](=[#6](-[#7](-[#1])-[#1])-[#7:4](-[#6:5])-[#1])-[#1]>>[#7:4](-[#6:5])(-[#1])-[#1],"EVODEX.2.1-P1482,EVODEX.2.1-P4853,EVODEX.2.1-P4975,EVODEX.2.1-P5756,EVODEX.2.1-P5759",82952730738992680130187672692497590162588156675751517342261552497947591610049
EVODEX.2.1-D319,[#7:13](-[#6:14])(-[#1])-[#1]>>[#7](=[#6](-[#7](-[#1])-[#1])-[#7:13](-[#6:14])-[#1])-[#1],"EVODEX.2.1-P1484,EVODEX.2.1-P1485,EVODEX.2.1-P1487,EVODEX.2.1-P1488,EVODEX.2.1-P5098",33019492467120225969246801888175038299408521418833479286666042865075991812204
EVODEX.2.1-D320,[#8:15]=[#6:16](-[#6@:17])-[#1:29].[#8:1]=[#6:2](-[#6:3])-[#6@@](-[#8]-[#1])(-[#6@](-[#8]-[#1])(-[#6](-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#1])(-[#1])-[#1])-[#1])-[#1]>>[#8:1]=[#6:2](-[#6:3])-[#6@@:16](-[#8:15]-[#1])(-[#6@:17])-[#1:29],"EVODEX.2.1-P1491,EVODEX.2.1-P1505,EVODEX.2.1-P1506,EVODEX.2.1-P1507,EVODEX.2.1-P1508",107119355896800279133746373986575434569177907269575113882681912647863838692611
