id,smirks,sources
EVODEX.0-Cm1,[#6:2]=[#8:3].[#6:7]1=[#6:8]-[#7:9]-[#6:45]=[#6:46]-[#6:47]-1-[#85]>>[#6:2](-[#85])-[#8:3]-[#85].[#6:7]1:[#6:8]:[#7&+:9]:[#6:45]:[#6:46]:[#6:47]:1,"EVODEX.0-P1,EVODEX.0-P4"
EVODEX.0-Cm2,[C:2]=[O:3]>>[H][C:2][O:3][H],"EVODEX.0-P2,EVODEX.0-P5"
EVODEX.0-Cm3,[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#7&+:8]:[#6:44]:1.[#6:55](-[#85])-[#8:56]-[#85]>>[#6:4]1=[#6:44]-[#7:8]-[#6:7]=[#6:6]-[#6:5]-1-[#85].[#6:55]=[#8:56],"EVODEX.0-P7,EVODEX.0-P9"
EVODEX.0-Cm4,[H][C:55][O:56][H]>>[C:55]=[O:56],"EVODEX.0-P8,EVODEX.0-P10"
