id,smirks,sources,hash
EVODEX.2.1-C310,[#6:26]-[#8:27]-[#1]>>[#6:26]-[#8:27]-[#6](-[#6](-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])=[#8],"EVODEX.2.1-P1634,EVODEX.2.1-P1835,EVODEX.2.1-P1836,EVODEX.2.1-P1837,EVODEX.2.1-P3679",46031665843794259554964012879549940717148020769809900356233076452746201734016
EVODEX.2.1-C311,[#6:1]-[#6:2](=[#8:3])-[#16]-[#6](-[#6](-[#7](-[#6](=[#8])-[#6](-[#6](-[#7](-[#6](=[#8])-[#6@](-[#8]-[#1])(-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#1])(-[#1])-[#1])-[#6](-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#6](-[#6@]1(-[#8]-[#6@@](-[#7]2:[#6](:[#7]:[#6]3:[#6](-[#7](-[#1])-[#1]):[#7]:[#6](:[#7]:[#6]:2:3)-[#1])-[#1])(-[#6@](-[#8]-[#1])(-[#6@@]-1(-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1].[#8:52](-[#6:53](-[#6:54])(-[#6:59])-[#1:103])-[#1]>>[#6:1]-[#6:2](=[#8:3])-[#8:52]-[#6@@:53](-[#6:54])(-[#6:59])-[#1:103],"EVODEX.2.1-P1642,EVODEX.2.1-P1704,EVODEX.2.1-P1740,EVODEX.2.1-P1857,EVODEX.2.1-P1859",94887718793740386418821185833737315666486423712901591360483309245998202181006
EVODEX.2.1-C312,[#6:3]-[#6:4](=[#8:5])-[#16]-[#6](-[#6](-[#7](-[#6](=[#8])-[#6](-[#6](-[#7](-[#6](=[#8])-[#6@](-[#8]-[#1])(-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#1])(-[#1])-[#1])-[#6](-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#6](-[#6@]1(-[#8]-[#6@@](-[#7]2:[#6](:[#7]:[#6]3:[#6](-[#7](-[#1])-[#1]):[#7]:[#6](:[#7]:[#6]:2:3)-[#1])-[#1])(-[#6@](-[#8]-[#1])(-[#6@@]-1(-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1].[#15:55]-[#8:56]-[#1]>>[#6:3]-[#6:4](=[#8:5])-[#8:56]-[#15:55],"EVODEX.2.1-P1656,EVODEX.2.1-P1664,EVODEX.2.1-P1666,EVODEX.2.1-P1669,EVODEX.2.1-P1735",98972091611519442719634352752284188652230481414010552090360907786446429370616
EVODEX.2.1-C313,[#6:3]-[#6:4](=[#8:5])-[#16]-[#6](-[#6](-[#7](-[#6](=[#8])-[#6](-[#6](-[#7](-[#6](=[#8])-[#6@](-[#8]-[#1])(-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#1])(-[#1])-[#1])-[#6](-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#6](-[#6@]1(-[#8]-[#6@@](-[#7]2:[#6](:[#7]:[#6]3:[#6](-[#7](-[#1])-[#1]):[#7]:[#6](:[#7]:[#6]:2:3)-[#1])-[#1])(-[#6@](-[#8]-[#1])(-[#6@@]-1(-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1]>>[#6:3]-[#6:4](=[#8:5])-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#1],"EVODEX.2.1-P1657,EVODEX.2.1-P1659,EVODEX.2.1-P1665,EVODEX.2.1-P1670,EVODEX.2.1-P1674",25723179803624310545812383381617340902646543327643361409658754955105271632359
EVODEX.2.1-C314,[#6:3]-[#6:4](=[#8:5])-[#16:6]-[#6:7]>>[#6:3]-[#6:4](=[#8:5])-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#1].[#16:6](-[#6:7])-[#1],"EVODEX.2.1-P1658,EVODEX.2.1-P1660,EVODEX.2.1-P1662,EVODEX.2.1-P1671,EVODEX.2.1-P1673",50233889303870129162446430204619046953305034159398197193980526593609973530498
EVODEX.2.1-C315,[#6:1]-[#6:2](=[#8:3])-[#16:4]-[#6:5].[#15:53]-[#8:54]-[#1]>>[#6:1]-[#6:2](=[#8:3])-[#8:54]-[#15:53].[#16:4](-[#6:5])-[#1],"EVODEX.2.1-P1661,EVODEX.2.1-P1663,EVODEX.2.1-P1667,EVODEX.2.1-P1668,EVODEX.2.1-P1672",16660268748735385944354601922488984861389640963121250940116164200809386114162
EVODEX.2.1-C316,[#8:57](-[#6:58])-[#1]>>[#6](=[#8])(-[#6]1:[#6](:[#6](:[#6](:[#6](:[#6]:1-[#1])-[#1])-[#1])-[#1])-[#1])-[#8:57]-[#6:58],"EVODEX.2.1-P1678,EVODEX.2.1-P1680,EVODEX.2.1-P1682,EVODEX.2.1-P1684,EVODEX.2.1-P1860",12036432731073785417095978655840077348757271345380499830813271377415882017216
EVODEX.2.1-C317,[#6:24]-[#8:25]-[#1]>>[#6:24]-[#8:25]-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](/[#6](=[#6](\[#6](-[#6@@](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#8]-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])=[#8],"EVODEX.2.1-P1688,EVODEX.2.1-P1818,EVODEX.2.1-P1819,EVODEX.2.1-P1820,EVODEX.2.1-P1821",81161750186617615060910261395315399462230994526615554343536328035835068327505
EVODEX.2.1-C318,[#6:23]-[#8:24]-[#1]>>[#6:23]-[#8:24]-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](/[#6](=[#6](\[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])=[#8],"EVODEX.2.1-P1689,EVODEX.2.1-P1765,EVODEX.2.1-P1807,EVODEX.2.1-P1808,EVODEX.2.1-P1809",99242484189780827160522039234837058289464582443989871427170661504511585849928
EVODEX.2.1-C319,[#6:45]-[#16:46]-[#1].[#6:64]-[#6:65](=[#8:66])-[#16]-[#6](-[#6](-[#7](-[#6](=[#8])-[#6](-[#6](-[#7](-[#6](=[#8])-[#6@](-[#8]-[#1])(-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#1])(-[#1])-[#1])-[#6](-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#6](-[#6@]1(-[#8]-[#6@@](-[#7]2:[#6](:[#7]:[#6]3:[#6](-[#7](-[#1])-[#1]):[#7]:[#6](:[#7]:[#6]:2:3)-[#1])-[#1])(-[#6@](-[#8]-[#1])(-[#6@@]-1(-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1]>>[#6:45]-[#16:46]-[#6:65](-[#6:64])=[#8:66],"EVODEX.2.1-P1701,EVODEX.2.1-P1702,EVODEX.2.1-P1778,EVODEX.2.1-P1780,EVODEX.2.1-P1791",91863842787492813276681977341536357728251541761614730407793370586912946349941
EVODEX.2.1-C320,[#6:19]-[#6@@:20](-[#8:21]-[#1])(-[#6:22])-[#1:131].[#6:47]-[#6:48](=[#8:49])-[#16:50]-[#6:51]>>[#6:19]-[#6:20](-[#8:21]-[#6:48](-[#6:47])=[#8:49])(-[#6:22])-[#1:131].[#16:50](-[#6:51])-[#1],"EVODEX.2.1-P1705,EVODEX.2.1-P1739,EVODEX.2.1-P1767,EVODEX.2.1-P1856,EVODEX.2.1-P1858",38558258636700519620466874018349138541800362863022622740035244949033472418267
EVODEX.2.1-C321,[#6:42]-[#6:43](=[#8:44])-[#16:45]-[#6:46]>>[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](/[#6](=[#6](/[#6@@](-[#8]-[#1])(-[#6@@](-[#7](-[#6:43](-[#6:42])=[#8:44])-[#1])(-[#6](-[#8]-[#1])(-[#1])-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])(-[#1])-[#1].[#16:45](-[#6:46])-[#1],"EVODEX.2.1-P1708,EVODEX.2.1-P1709,EVODEX.2.1-P1710,EVODEX.2.1-P1719,EVODEX.2.1-P1720",64633243808997106897994723966580964053421246809866834868352363642301512091223
EVODEX.2.1-C322,[#8:19](-[#6@@:18])-[#1]>>[#8:19](-[#6@@:18])-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])=[#8],"EVODEX.2.1-P1712,EVODEX.2.1-P1762,EVODEX.2.1-P1810,EVODEX.2.1-P1812,EVODEX.2.1-P1813",94451613282240975175998063746739733795359687338648308439285362019293835992318
EVODEX.2.1-C323,[#6:1]-[#6:2](=[#8:3])-[#16:4]-[#6:5].[#6:57]-[#7:58](-[#6@@:55])-[#1]>>[#6:1]-[#6:2](=[#8:3])-[#7:58](-[#6@:55])-[#6:57].[#16:4](-[#6:5])-[#1],"EVODEX.2.1-P1713,EVODEX.2.1-P1771,EVODEX.2.1-P1773,EVODEX.2.1-P1829,EVODEX.2.1-P1833",107102005719918266820014460829850106432508980150672585729623386013939061791092
EVODEX.2.1-C324,[#6:56]-[#7:57](-[#6:58])-[#1]>>[#6](-[#6](=[#8])-[#7:57](-[#6:56])-[#6:58])(-[#1])(-[#1])-[#1],"EVODEX.2.1-P1714,EVODEX.2.1-P1772,EVODEX.2.1-P1828,EVODEX.2.1-P1831,EVODEX.2.1-P1834",77173152256711592283454537695113333337838473085441575333475537047903780982128
EVODEX.2.1-C325,[#6:1]-[#6:2](=[#8:3])-[#8:4]-[#6:5]>>[#6:1]-[#6:2](=[#8:3])-[#16]-[#6](-[#6](-[#7](-[#6](-[#6](-[#6](-[#7](-[#6](-[#6@@](-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#1])(-[#1])-[#1])-[#6](-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#6](-[#6@]1(-[#8]-[#6@@](-[#7]2:[#6](:[#7]:[#6]3:[#6](-[#7](-[#1])-[#1]):[#7]:[#6](:[#7]:[#6]:2:3)-[#1])-[#1])(-[#6@](-[#8]-[#1])(-[#6@@]-1(-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#8]-[#1])-[#1])=[#8])-[#1])(-[#1])-[#1])(-[#1])-[#1])=[#8])-[#1])(-[#1])-[#1])(-[#1])-[#1].[#8:4](-[#6:5])-[#1],"EVODEX.2.1-P1716,EVODEX.2.1-P1723,EVODEX.2.1-P1733,EVODEX.2.1-P1734,EVODEX.2.1-P1736",76993014223253886526559668840886678931961872039356773458451902772351694264379
EVODEX.2.1-C327,[#6](-[#6](-[#6](=[#8])-[#7:5](-[#6@@:6])-[#1])(-[#1])-[#1])(-[#1])(-[#1])-[#1]>>[#7:5](-[#6@@:6])(-[#1])-[#1],"EVODEX.2.1-P1726,EVODEX.2.1-P5428,EVODEX.2.1-P5447,EVODEX.2.1-P5556,EVODEX.2.1-P5563",54900152052654278263397898854963802443666522844929400418181603800683027435972
EVODEX.2.1-C328,[#6:1]-[#6:2](=[#8:3])-[#16]-[#6](-[#6](-[#7](-[#6](=[#8])-[#6](-[#6](-[#7](-[#6](=[#8])-[#6@](-[#8]-[#1])(-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#1])(-[#1])-[#1])-[#6](-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#6](-[#6@]1(-[#8]-[#6@@](-[#7]2:[#6](:[#7]:[#6]3:[#6](-[#7](-[#1])-[#1]):[#7]:[#6](:[#7]:[#6]:2:3)-[#1])-[#1])(-[#6@](-[#8]-[#1])(-[#6@@]-1(-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1].[#6:58]-[#7:59](-[#6@:55])-[#1]>>[#6:1]-[#6:2](=[#8:3])-[#7:59](-[#6@@:55])-[#6:58],"EVODEX.2.1-P1727,EVODEX.2.1-P1777,EVODEX.2.1-P1827,EVODEX.2.1-P1830,EVODEX.2.1-P1832",29199335431723229856660700984274494277841489819260987887560648922853355084452
EVODEX.2.1-C329,[#7:57](-[#6@:56])(-[#1])-[#1]>>[#6](-[#6](=[#8])-[#7:57](-[#6@@:56])-[#1])(-[#1])(-[#1])-[#1],"EVODEX.2.1-P1728,EVODEX.2.1-P1729,EVODEX.2.1-P1839,EVODEX.2.1-P1840,EVODEX.2.1-P5549",20274906149468687421161210613925219309797621901645010715603491958459940763762
EVODEX.2.1-C330,[#6](-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#6](-[#6@]1(-[#8]-[#6@@](-[#7]2:[#6](:[#7]:[#6]3:[#6](-[#7](-[#1])-[#1]):[#7]:[#6](:[#7]:[#6]:2:3)-[#1])-[#1])(-[#6@](-[#8]-[#1])(-[#6@@]-1(-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#6@@](-[#8]-[#1])(-[#6](=[#8])-[#7](-[#6](-[#6](-[#6](=[#8])-[#7](-[#6](-[#6](-[#16]-[#6:49](=[#8:50])-[#6:51])(-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])(-[#1])(-[#1])-[#1].[#6:59]-[#6@:60](-[#7:61])(-[#6](=[#8])-[#8]-[#1])-[#1:114]>>[#6:49](=[#8:50])(-[#6:51])-[#6:60](-[#6:59])(-[#7:61])-[#1:114],"EVODEX.2.1-P1741,EVODEX.2.1-P1745,EVODEX.2.1-P1747,EVODEX.2.1-P1753,EVODEX.2.1-P1756",7409960171828932998535370526285392773260332696069577407542645556971635738938
EVODEX.2.1-C331,[#6](-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#6](-[#6@]1(-[#8]-[#6@@](-[#7]2:[#6](:[#7]:[#6]3:[#6](-[#7](-[#1])-[#1]):[#7]:[#6](:[#7]:[#6]:2:3)-[#1])-[#1])(-[#6@](-[#8]-[#1])(-[#6@@]-1(-[#8]-[#15](=[#8])(-[#8]-[#1])-[#8]-[#1])-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#6@@](-[#8]-[#1])(-[#6](=[#8])-[#7](-[#6](-[#6](-[#6](=[#8])-[#7](-[#6](-[#6](-[#16]-[#6:49](=[#8:50])-[#6:51])(-[#1])-[#1])(-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])(-[#1])(-[#1])-[#1].[#6:59]-[#6@:60](-[#7:61])(-[#6:62](=[#8:63])-[#8:64]-[#1])-[#1:114]>>[#6:49](=[#8:50])(-[#6:51])-[#6:60](-[#6:59])(-[#7:61])-[#1:114].[#6:62](=[#8:63])=[#8:64],"EVODEX.2.1-P1742,EVODEX.2.1-P1750,EVODEX.2.1-P1757,EVODEX.2.1-P1759,EVODEX.2.1-P1761",75002784267082241981542595674564298170397566195714758870026122521534400077111
EVODEX.2.1-C332,[#6:1]-[#6:2](=[#8:3])-[#16:4]-[#6:5].[#6:58]-[#6@:59](-[#7:60])(-[#6:61](=[#8:62])-[#8:63]-[#1])-[#1:112]>>[#6:61](=[#8:62])=[#8:63].[#6:1]-[#6:2](=[#8:3])-[#6@:59](-[#6:58])(-[#7:60])-[#1:112].[#16:4](-[#6:5])-[#1],"EVODEX.2.1-P1744,EVODEX.2.1-P1748,EVODEX.2.1-P1749,EVODEX.2.1-P1751,EVODEX.2.1-P1754",73300095096869564925242550013773387157543564081522475869910851439968594068219
EVODEX.2.1-C333,[#6:2]-[#6:4](=[#8:5])-[#16:6]-[#6:7].[#6:60]-[#6@:61](-[#7:62])(-[#6](=[#8])-[#8]-[#1])-[#1:118]>>[#6:2]-[#6:4](=[#8:5])-[#6@:61](-[#6:60])(-[#7:62])-[#1:118].[#16:6](-[#6:7])-[#1],"EVODEX.2.1-P1746,EVODEX.2.1-P1752,EVODEX.2.1-P1755,EVODEX.2.1-P1758,EVODEX.2.1-P1760",54125399933936674294543620418910020699422190582866583451753216590584807116751
EVODEX.2.1-C334,[#8:23](-[#6@@:22])-[#1]>>[#8:23](-[#6@@:22])-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])=[#8],"EVODEX.2.1-P1766,EVODEX.2.1-P1793,EVODEX.2.1-P1796,EVODEX.2.1-P1814,EVODEX.2.1-P1815",33100072867115684020968377901446135920413353739855773137351452595804646184842
EVODEX.2.1-C335,[#8:90](-[#6@@:89])-[#1]>>[#6](-[#6](-[#6](-[#6](-[#6](/[#6](=[#6](\[#6](/[#6](=[#6](\[#6](/[#6](=[#6](\[#6](/[#6](=[#6](\[#6](-[#6](-[#6](-[#6](=[#8])-[#8:90]-[#6@:89])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])(-[#1])-[#1],"EVODEX.2.1-P1768,EVODEX.2.1-P1797,EVODEX.2.1-P1798,EVODEX.2.1-P1800,EVODEX.2.1-P3653",65488071889198350444678433031303046820210727891946811540968964723201327890453
EVODEX.2.1-C336,[#6:17]-[#6:18](=[#8:19])-[#16:20]-[#6:21]>>[#6:17]-[#6:18](=[#8:19])-[#8]-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1].[#16:20](-[#6:21])-[#1],"EVODEX.2.1-P1795,EVODEX.2.1-P1799,EVODEX.2.1-P1804,EVODEX.2.1-P1811,EVODEX.2.1-P1822",22877318907714648573192239342761765178974978325480382769197965806980822871082
EVODEX.2.1-C337,[#6:71]-[#8:72]-[#1]>>[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](=[#8])-[#8:72]-[#6:71])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])(-[#1])-[#1],"EVODEX.2.1-P1802,EVODEX.2.1-P1803,EVODEX.2.1-P1805,EVODEX.2.1-P3423,EVODEX.2.1-P3680",6371470453050679212628954419709666696964932554278207516769116755098850025009
EVODEX.2.1-C338,[#7:72](-[#6@:71])(-[#1])-[#1]>>[#6](=[#8])(-[#6](-[#7](-[#1])-[#1])(-[#1])-[#1])-[#7:72](-[#6@:71])-[#1],"EVODEX.2.1-P1825,EVODEX.2.1-P1826,EVODEX.2.1-P1888,EVODEX.2.1-P3625,EVODEX.2.1-P7104",58194179887164408721833568208095730613698403222492056966745599216167703482174
EVODEX.2.1-C339,[#6:41]-[#7:42](-[#1])-[#1]>>[#6:41]-[#7:42](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])=[#8])-[#1],"EVODEX.2.1-P1861,EVODEX.2.1-P1862,EVODEX.2.1-P1863,EVODEX.2.1-P1865,EVODEX.2.1-P1866",113515230066899564692319160620687190310080165460054107974966446909096578404059
EVODEX.2.1-C340,[#7:11](-[#6@:12])(-[#1])-[#1].[#7:1](-[#6:2](=[#8:3])-[#6:4])(-[#1])-[#1]>>[#6:2](=[#8:3])(-[#6:4])-[#7:11](-[#6@:12])-[#1].[#7:1](-[#1])(-[#1])-[#1],"EVODEX.2.1-P1867,EVODEX.2.1-P1883,EVODEX.2.1-P1885,EVODEX.2.1-P5335,EVODEX.2.1-P5337",91000307237188540931467279523103232257619816126565577890378766922513587319723
EVODEX.2.1-C341,[#7:11](-[#6:12])(-[#1])-[#1].[#7](-[#6:2](=[#8:3])-[#6:4])(-[#1])-[#1]>>[#6:2](=[#8:3])(-[#6:4])-[#7:11](-[#6:12])-[#1],"EVODEX.2.1-P1868,EVODEX.2.1-P1882,EVODEX.2.1-P1884,EVODEX.2.1-P5336,EVODEX.2.1-P5339",91521258392142409117939897632880486729955633626540664779408828582271151023153
EVODEX.2.1-C342,[#6:17]-[#6:18](=[#8:19])-[#7](-[#6]1:[#6](:[#6](:[#6](-[#7&+](=[#8])-[#8&-]):[#6](:[#6]:1-[#1])-[#1])-[#1])-[#1])-[#1].[#7:1](-[#6:2])(-[#1])-[#1]>>[#7:1](-[#6:2])(-[#6:18](-[#6:17])=[#8:19])-[#1],"EVODEX.2.1-P1871,EVODEX.2.1-P1873,EVODEX.2.1-P1890,EVODEX.2.1-P1891,EVODEX.2.1-P1893",43451991594726286481351011219180844547540351097128445840571934468944921155358
EVODEX.2.1-C343,[#7:1](-[#6:2])(-[#1])-[#1]>>[#7:1](-[#6:2])(-[#6](-[#6](-[#6](-[#6@](-[#7](-[#1])-[#1])(-[#6](=[#8])-[#8]-[#1])-[#1])(-[#1])-[#1])(-[#1])-[#1])=[#8])-[#1],"EVODEX.2.1-P1872,EVODEX.2.1-P1876,EVODEX.2.1-P1892,EVODEX.2.1-P6608,EVODEX.2.1-P6656",1527747673284505447949485611185419453688402931017873349093077240763752154450
EVODEX.2.1-C344,[#7](-[#6@@](-[#6](-[#6](-[#6](=[#8])-[#7:16](-[#6@@:17])-[#1])(-[#1])-[#1])(-[#1])-[#1])(-[#6](=[#8])-[#8]-[#1])-[#1])(-[#1])-[#1]>>[#7:16](-[#6@@:17])(-[#1])-[#1],"EVODEX.2.1-P1878,EVODEX.2.1-P1879,EVODEX.2.1-P5467,EVODEX.2.1-P6127,EVODEX.2.1-P6129",104118464301910690271761529617739967614443462985531091940286985597754993404921
EVODEX.2.1-C346,([#7:18](-[#6@@:17])(-[#1])-[#1].[#6:20]-[#6:21](-[#7:22](-[#1])-[#1])=[#8:23])>>[#7:18](-[#6@:17])(-[#6:21](=[#8:23])-[#6:20])-[#1].[#7:22](-[#1])(-[#1])-[#1],"EVODEX.2.1-P1894,EVODEX.2.1-P1895,EVODEX.2.1-P1902,EVODEX.2.1-P1911,EVODEX.2.1-P1913",31344889910059775616640671608166300291330782922915215436929728205630581802537
EVODEX.2.1-C347,([#6:8]-[#6@@:10](-[#7](-[#1])-[#1])(-[#6:12])-[#1:28].[#6:14]-[#7:15](-[#1])-[#1])>>[#6:8]-[#6@:10](-[#6:12])(-[#7:15](-[#6:14])-[#1])-[#1:28],"EVODEX.2.1-P1896,EVODEX.2.1-P1897,EVODEX.2.1-P1899,EVODEX.2.1-P1908,EVODEX.2.1-P1912",18113004128678052114203096611802757632683624453995328737102571655870257233964
EVODEX.2.1-C348,([#7:1](-[#6:2])(-[#1])-[#1].[#6:5]-[#6@:6](-[#7:7](-[#1])-[#1])(-[#6:8])-[#1:21])>>[#7:7](-[#1])(-[#1])-[#1].[#7:1](-[#6:2])(-[#6@@:6](-[#6:5])(-[#6:8])-[#1:21])-[#1],"EVODEX.2.1-P1898,EVODEX.2.1-P1900,EVODEX.2.1-P1907,EVODEX.2.1-P1909,EVODEX.2.1-P1910",110610428313877583027052964004901701947155139804018893028356273560197910428281
EVODEX.2.1-C349,([#7:16](-[#6@@:15])(-[#1])-[#1].[#6:18]-[#6:19](-[#7](-[#1])-[#1])=[#8:21])>>[#7:16](-[#6@:15])(-[#6:19](=[#8:21])-[#6:18])-[#1],"EVODEX.2.1-P1901,EVODEX.2.1-P1903,EVODEX.2.1-P1904,EVODEX.2.1-P1905,EVODEX.2.1-P1906",77049016610841126946154620570253629998324116029097776029620147232228650192277
