id,smirks,sources
EVODEX.2-D138,[#8:1](-[#7]=[#6])-[#1]>>[#8:1](-[#1])-[#1],"EVODEX.2-P5813,EVODEX.2-P5817,EVODEX.2-P5818,EVODEX.2-P625,EVODEX.2-P627"
EVODEX.2-D140,[#6](-[#8:2]-[#6:3])(-[#1])(-[#1])-[#1]>>[#8:2](-[#6:3])-[#1],"EVODEX.2-P2272,EVODEX.2-P4120,EVODEX.2-P4252,EVODEX.2-P4283,EVODEX.2-P632"
EVODEX.2-D141,[#8:18]=[#6:19]-[#6:21](-[#7:22])(-[#1:47])-[#1]>>[#8:18]=[#6:19]-[#6:21](-[#7:22])(-[#8]-[#1])-[#1:47],"EVODEX.2-P638,EVODEX.2-P653,EVODEX.2-P663,EVODEX.2-P668,EVODEX.2-P675"
EVODEX.2-D15,[#6:18](=[#8:19])-[#6:20](=[#8:21])-[#1:95]>>[#6:18](=[#8:19])-[#6:20](-[#8:21]-[#1])(-[#1:95])-[#1],"EVODEX.2-P35,EVODEX.2-P37,EVODEX.2-P39,EVODEX.2-P41,EVODEX.2-P87"
EVODEX.2-D151,[#6:1]-[#6:2]1(-[#6:3](-[#1:39])(-[#1:40])-[#1])-[#16:4]-[#6@:5](-[#6@:6])(-[#7:19]-[#6@:20]-1(-[#6:21]=[#8:22])-[#1])-[#1:42]>>[#6:1]-[#6:2]1=[#6:20](-[#6:21]=[#8:22])-[#7:19]-[#6@:5](-[#16:4]-[#6:3]-1(-[#1:39])-[#1:40])(-[#6@:6])-[#1:42],"EVODEX.2-P693,EVODEX.2-P697,EVODEX.2-P707,EVODEX.2-P716,EVODEX.2-P730"
EVODEX.2-D16,[#8:45](-[#6:46](-[#6:47])(-[#1:82])-[#1])-[#1]>>[#8:45]=[#6:46](-[#6:47])-[#1:82],"EVODEX.2-P112,EVODEX.2-P123,EVODEX.2-P42,EVODEX.2-P49,EVODEX.2-P69"
EVODEX.2-D161,[#6:2]-[#6:4](=[#8:5])-[#16]-[#6]>>[#6:2]-[#6:4](=[#8:5])-[#1],"EVODEX.2-P763,EVODEX.2-P766,EVODEX.2-P812,EVODEX.2-P815,EVODEX.2-P820"
EVODEX.2-D163,[#6]-[#6](=[#8])-[#6:4](=[#8:5])-[#8:6]-[#1]>>[#6:4](=[#8:5])=[#8:6],"EVODEX.2-P5467,EVODEX.2-P5497,EVODEX.2-P5499,EVODEX.2-P769,EVODEX.2-P855"
EVODEX.2-D167,[#6:50]-[#6:51](=[#8:52])-[#6](=[#8])-[#8]>>[#6]-[#16]-[#6:51](-[#6:50])=[#8:52],"EVODEX.2-P773,EVODEX.2-P774,EVODEX.2-P785,EVODEX.2-P823,EVODEX.2-P854"
EVODEX.2-D168,[#6]-[#6](=[#8])-[#8:5]-[#15:6]=[#8:7]>>[#8:5](-[#15:6]=[#8:7])-[#1],"EVODEX.2-P1747,EVODEX.2-P1821,EVODEX.2-P5344,EVODEX.2-P776,EVODEX.2-P811"
EVODEX.2-D169,[#8:58]=[#15:59]-[#8:60]-[#1]>>[#6]-[#6](=[#8])-[#8:60]-[#15:59]=[#8:58],"EVODEX.2-P1742,EVODEX.2-P1749,EVODEX.2-P777,EVODEX.2-P778,EVODEX.2-P779"
EVODEX.2-D17,[#6:2]-[#6@:8](-[#6:6]=[#8:7])(-[#8:9]-[#1])-[#1]>>[#6:2]-[#6:8](-[#6:6]=[#8:7])=[#8:9],"EVODEX.2-P105,EVODEX.2-P106,EVODEX.2-P108,EVODEX.2-P116,EVODEX.2-P117,EVODEX.2-P120,EVODEX.2-P204,EVODEX.2-P205,EVODEX.2-P43,EVODEX.2-P45,EVODEX.2-P46,EVODEX.2-P72,EVODEX.2-P78,EVODEX.2-P85,EVODEX.2-P86"
EVODEX.2-D170,[#8:46]=[#6:47](-[#6:48])-[#1]>>[#8](-[#6:47](=[#8:46])-[#6:48])-[#1],"EVODEX.2-P780,EVODEX.2-P783,EVODEX.2-P796,EVODEX.2-P800,EVODEX.2-P828"
EVODEX.2-D171,[#6]-[#6](=[#8])-[#8:5]-[#1]>>[#8:5](-[#1])-[#1],"EVODEX.2-P3688,EVODEX.2-P4643,EVODEX.2-P4958,EVODEX.2-P784,EVODEX.2-P798"
EVODEX.2-D178,[#6:19]-[#6:20](=[#8:21])-[#16]-[#6]>>[#6:19]-[#6:20](-[#8:21]-[#1])(-[#1])-[#1],"EVODEX.2-P831,EVODEX.2-P832,EVODEX.2-P835,EVODEX.2-P836,EVODEX.2-P837"
EVODEX.2-D18,[#6:8]-[#6:9](=[#8:10])-[#6:11]1:[#6:12]:[#6:13]:[#6:14]:[#6:15]:[#6:16]:1>>[#6:8]-[#6:9](-[#8:10]-[#1])(-[#6:11]1:[#6:12]:[#6:13]:[#6:14]:[#6:15]:[#6:16]:1)-[#1],"EVODEX.2-P101,EVODEX.2-P102,EVODEX.2-P50,EVODEX.2-P51,EVODEX.2-P52"
EVODEX.2-D180,[#6:9]/[#6:10](=[#6:11](/[#6:12]=[#8:13])-[#1:89])-[#1:88]>>[#6:9]-[#6:10](-[#6:11](-[#6:12]=[#8:13])(-[#1:89])-[#1])(-[#1:88])-[#1],"EVODEX.2-P860,EVODEX.2-P862,EVODEX.2-P864,EVODEX.2-P867,EVODEX.2-P874,EVODEX.2-P876,EVODEX.2-P877,EVODEX.2-P878,EVODEX.2-P879,EVODEX.2-P881,EVODEX.2-P883,EVODEX.2-P885,EVODEX.2-P889,EVODEX.2-P890,EVODEX.2-P894"
EVODEX.2-D181,[#6:9]-[#6:10](-[#6:11](-[#6:12]=[#8:13])(-[#1:131])-[#1])(-[#1:129])-[#1]>>[#6:9]/[#6:10](=[#6:11](\[#6:12]=[#8:13])-[#1:131])-[#1:129],"EVODEX.2-P861,EVODEX.2-P875,EVODEX.2-P882,EVODEX.2-P884,EVODEX.2-P886,EVODEX.2-P887,EVODEX.2-P888,EVODEX.2-P895,EVODEX.2-P896,EVODEX.2-P897"
EVODEX.2-D182,[#6:10]-[#6:11](=[#6:12](-[#6:13]=[#8:14])-[#1:86])-[#6@:17]>>[#6:10]-[#6@@:11](-[#6:12](-[#6:13]=[#8:14])(-[#1:86])-[#1])(-[#6@:17])-[#1],"EVODEX.2-P870,EVODEX.2-P872,EVODEX.2-P898,EVODEX.2-P899,EVODEX.2-P900"
EVODEX.2-D188,[#8:57](-[#1])-[#1]>>[#6](-[#6])(-[#6]=[#8])=[#8:57],"EVODEX.2-P1068,EVODEX.2-P913,EVODEX.2-P962,EVODEX.2-P975,EVODEX.2-P982"
EVODEX.2-D189,[#7:1](-[#1])(-[#1])-[#1]>>[#7:1](-[#6@](-[#6]=[#8])(-[#6])-[#1])(-[#1])-[#1],"EVODEX.2-P5774,EVODEX.2-P5776,EVODEX.2-P5777,EVODEX.2-P914,EVODEX.2-P973"
EVODEX.2-D190,[#8:53](-[#1])-[#1]>>[#6]-[#6](-[#6])=[#8:53],"EVODEX.2-P1023,EVODEX.2-P1118,EVODEX.2-P916,EVODEX.2-P938,EVODEX.2-P969"
EVODEX.2-D191,[#6]-[#6](-[#7:4](-[#1])-[#1])(-[#6])-[#1]>>[#7:4](-[#1])(-[#1])-[#1],"EVODEX.2-P1038,EVODEX.2-P5779,EVODEX.2-P917,EVODEX.2-P932,EVODEX.2-P948"
EVODEX.2-D196,[#6]-[#6](-[#7:8](-[#1])-[#1])(-[#6]=[#8])-[#1]>>[#7:8](-[#1])(-[#1])-[#1],"EVODEX.2-P1148,EVODEX.2-P2087,EVODEX.2-P2088,EVODEX.2-P2090,EVODEX.2-P2097,EVODEX.2-P5773,EVODEX.2-P5778,EVODEX.2-P925,EVODEX.2-P993,EVODEX.2-P994"
EVODEX.2-D199,[#7:1](-[#1])(-[#1])-[#1]>>[#7:1](-[#6](-[#6])(-[#1])-[#1])(-[#1])-[#1],"EVODEX.2-P1134,EVODEX.2-P1143,EVODEX.2-P2621,EVODEX.2-P5781,EVODEX.2-P928"
EVODEX.2-D2,[#6:2]=[#6:3]-[#6:4](-[#8:5]-[#1])(-[#1:55])-[#1]>>[#6:2]=[#6:3]-[#6:4](=[#8:5])-[#1:55],"EVODEX.2-P160,EVODEX.2-P2,EVODEX.2-P68,EVODEX.2-P7,EVODEX.2-P8"
EVODEX.2-D20,[#6:15]-[#6:16](=[#8])-[#8:18]>>[#6:15]-[#6:16](-[#8:18])(-[#1])-[#1],"EVODEX.2-P54,EVODEX.2-P57,EVODEX.2-P61,EVODEX.2-P62,EVODEX.2-P64"
EVODEX.2-D200,[#6]-[#6](=[#8:52])-[#1]>>[#8:52](-[#1])-[#1],"EVODEX.2-P1268,EVODEX.2-P5713,EVODEX.2-P5714,EVODEX.2-P5715,EVODEX.2-P929"
EVODEX.2-D202,[#7:8](-[#1])(-[#1])-[#1]>>[#6]-[#6@](-[#6])(-[#7:8](-[#1])-[#1])-[#1],"EVODEX.2-P5772,EVODEX.2-P5780,EVODEX.2-P931,EVODEX.2-P936,EVODEX.2-P965"
EVODEX.2-D203,[#6]-[#6](=[#8:3])-[#6]>>[#8:3](-[#1])-[#1],"EVODEX.2-P937,EVODEX.2-P940,EVODEX.2-P946,EVODEX.2-P950,EVODEX.2-P977"
EVODEX.2-D204,[#8:54](-[#1])-[#1]>>[#6](-[#8])(-[#6])=[#8:54],"EVODEX.2-P3767,EVODEX.2-P4890,EVODEX.2-P4933,EVODEX.2-P5204,EVODEX.2-P939"
EVODEX.2-D205,[#8]=[#6]-[#6](=[#8:50])-[#6]>>[#8:50](-[#1])-[#1],"EVODEX.2-P1082,EVODEX.2-P951,EVODEX.2-P952,EVODEX.2-P954,EVODEX.2-P955"
EVODEX.2-D208,[#6:7]-[#6:8](=[#8])-[#6:10]=[#8:11]>>[#6:7]-[#6@@:8](-[#6:10]=[#8:11])(-[#7](-[#1])-[#1])-[#1],"EVODEX.2-P1149,EVODEX.2-P2999,EVODEX.2-P3024,EVODEX.2-P3062,EVODEX.2-P959"
EVODEX.2-D209,[#6:7]-[#6@:8](-[#7](-[#1])-[#1])(-[#6:10]=[#8:11])-[#1]>>[#6:7]-[#6:8](-[#6:10]=[#8:11])=[#8],"EVODEX.2-P1069,EVODEX.2-P3090,EVODEX.2-P961,EVODEX.2-P963,EVODEX.2-P991"
EVODEX.2-D21,[#6:9]-[#6:10](-[#8:11])(-[#1])-[#1]>>[#6:9]-[#6:10](-[#8:11])=[#8],"EVODEX.2-P142,EVODEX.2-P145,EVODEX.2-P55,EVODEX.2-P56,EVODEX.2-P88"
EVODEX.2-D211,[#7](-[#6@:46](-[#6:47])(-[#6:49])-[#1])(-[#1])-[#1]>>[#6:46](-[#6:47])(-[#6:49])=[#8],"EVODEX.2-P2878,EVODEX.2-P2880,EVODEX.2-P2882,EVODEX.2-P2887,EVODEX.2-P976"
EVODEX.2-D212,[#8]=[#6:47](-[#6:48])-[#6:50]>>[#7](-[#6@:47](-[#6:48])(-[#6:50])-[#1])(-[#1])-[#1],"EVODEX.2-P2822,EVODEX.2-P2910,EVODEX.2-P3105,EVODEX.2-P3116,EVODEX.2-P979"
EVODEX.2-D220,[#7](-[#6:2](-[#6:3])(-[#1:11])-[#1])(-[#1])-[#1]>>[#6:2](-[#6:3])(=[#8])-[#1:11],"EVODEX.2-P1127,EVODEX.2-P1141,EVODEX.2-P2856,EVODEX.2-P2921,EVODEX.2-P997"
EVODEX.2-D224,[#8:10](-[#1])-[#1]>>[#6]-[#6](=[#8:10])-[#1],"EVODEX.2-P1001,EVODEX.2-P1007,EVODEX.2-P1126,EVODEX.2-P1166,EVODEX.2-P1306"
EVODEX.2-D23,[#6:57](-[#6@@:49])(=[#8:58])-[#8]-[#1]>>[#6:57](-[#6@@:49])(=[#8:58])-[#1],"EVODEX.2-P71,EVODEX.2-P793,EVODEX.2-P795,EVODEX.2-P797,EVODEX.2-P799"
EVODEX.2-D24,[#6:6]-[#6:8](=[#8:9])-[#1]>>[#6:6]-[#6:8](=[#8:9])-[#16]-[#6],"EVODEX.2-P760,EVODEX.2-P762,EVODEX.2-P817,EVODEX.2-P829,EVODEX.2-P84"
EVODEX.2-D247,[#6]-[#6](-[#7:5](-[#1])-[#1])(-[#1])-[#1]>>[#7:5](-[#1])(-[#1])-[#1],"EVODEX.2-P1115,EVODEX.2-P1122,EVODEX.2-P1130,EVODEX.2-P1136,EVODEX.2-P1160"
EVODEX.2-D248,[#6:5]-[#6:6](=[#8])-[#1:18]>>[#7](-[#6:6](-[#6:5])(-[#1:18])-[#1])(-[#1])-[#1],"EVODEX.2-P1133,EVODEX.2-P1144,EVODEX.2-P1146,EVODEX.2-P2892,EVODEX.2-P2928"
EVODEX.2-D25,[#6:47]-[#16:48]-[#1]>>[#6:47]-[#16:48]-[#6](-[#6])=[#8],"EVODEX.2-P5905,EVODEX.2-P5929,EVODEX.2-P5997,EVODEX.2-P827,EVODEX.2-P91"
EVODEX.2-D250,[#6:2]1:[#7:3]:[#6:4]:[#6:5]:[#6:12](-[#6:13](-[#7](-[#6])-[#1])(-[#1:32])-[#1]):[#6:19]:1>>[#6:2]1:[#7:3]:[#6:4]:[#6:5]:[#6:12](-[#6:13](=[#8])-[#1:32]):[#6:19]:1,"EVODEX.2-P1168,EVODEX.2-P1177,EVODEX.2-P1184,EVODEX.2-P1195,EVODEX.2-P1209"
EVODEX.2-D255,[#6]1:[#7]:[#6]:[#6]:[#6](-[#6](-[#7:14](-[#6@@:15])-[#1])(-[#1])-[#1]):[#6]:1>>[#7:14](-[#6@@:15])(-[#1])-[#1],"EVODEX.2-P1173,EVODEX.2-P1180,EVODEX.2-P1194,EVODEX.2-P1197,EVODEX.2-P1212"
EVODEX.2-D259,[#6:53]-[#6:54](-[#7](-[#6@@])-[#1])(-[#1:107])-[#1]>>[#6:53]-[#6:54](=[#8])-[#1:107],"EVODEX.2-P1219,EVODEX.2-P1278,EVODEX.2-P1308,EVODEX.2-P1319,EVODEX.2-P1352"
EVODEX.2-D260,[#6:1]-[#6:2](=[#8])-[#6:4]=[#8:5]>>[#6:1]-[#6@:2](-[#6:4]=[#8:5])(-[#7](-[#6@@])-[#1])-[#1],"EVODEX.2-P1221,EVODEX.2-P1224,EVODEX.2-P1248,EVODEX.2-P1250,EVODEX.2-P1254"
EVODEX.2-D261,[#6:54]-[#6@:55](-[#7:56](-[#1])-[#1])(-[#6:57]=[#8:58])-[#1:72]>>[#6]-[#6@](-[#6]=[#8])(-[#7:56](-[#6@@:55](-[#6:54])(-[#6:57]=[#8:58])-[#1:72])-[#1])-[#1],"EVODEX.2-P1222,EVODEX.2-P1225,EVODEX.2-P1229,EVODEX.2-P1231,EVODEX.2-P1258"
EVODEX.2-D265,[#6]-[#6@@](-[#7:3](-[#6@@:4])-[#1])(-[#6]=[#8])-[#1]>>[#7:3](-[#6@@:4])(-[#1])-[#1],"EVODEX.2-P1239,EVODEX.2-P1262,EVODEX.2-P1263,EVODEX.2-P5775,EVODEX.2-P5782"
EVODEX.2-D266,[#7:51](-[#6:52])(-[#1])-[#1]>>[#6]-[#6@](-[#6]=[#8])(-[#7:51](-[#6:52])-[#1])-[#1],"EVODEX.2-P1242,EVODEX.2-P1245,EVODEX.2-P1255,EVODEX.2-P1261,EVODEX.2-P1265"
EVODEX.2-D268,[#7:49](-[#6:50])(-[#1])-[#1]>>[#7:49](-[#6:50])(-[#6](-[#6])(-[#1])-[#1])-[#1],"EVODEX.2-P1269,EVODEX.2-P2546,EVODEX.2-P2558,EVODEX.2-P2620,EVODEX.2-P2622"
EVODEX.2-D269,[#6:11]-[#7:12](-[#6](=[#8])-[#1])-[#6:15]1:[#6:16]:[#6:17]:[#6:18](-[#6:19]=[#8:20]):[#6:31]:[#6:32]:1>>[#6:11]-[#7:12](-[#6:15]1:[#6:16]:[#6:17]:[#6:18](-[#6:19]=[#8:20]):[#6:31]:[#6:32]:1)-[#1],"EVODEX.2-P1271,EVODEX.2-P1491,EVODEX.2-P1492,EVODEX.2-P1494,EVODEX.2-P1495"
EVODEX.2-D27,[#6:5](=[#8:6])-[#6:7](-[#6@:8](-[#6@:2])(-[#6:9])-[#1])(-[#1:73])-[#1]>>[#6:5](=[#8:6])-[#6:7](=[#6:8](-[#6@:2])-[#6:9])-[#1:73],"EVODEX.2-P104,EVODEX.2-P865,EVODEX.2-P866,EVODEX.2-P871,EVODEX.2-P880"
EVODEX.2-D272,[#6](-[#7:2](-[#6:3])-[#1])(-[#1])(-[#1])-[#1]>>[#7:2](-[#6:3])(-[#1])-[#1],"EVODEX.2-P1276,EVODEX.2-P1283,EVODEX.2-P1332,EVODEX.2-P1341,EVODEX.2-P1412"
EVODEX.2-D276,[#6:1](-[#7](-[#6@@])-[#1])(-[#1:14])(-[#1:15])-[#1]>>[#6:1](=[#8])(-[#1:14])-[#1:15],"EVODEX.2-P1285,EVODEX.2-P1323,EVODEX.2-P1327,EVODEX.2-P1329,EVODEX.2-P1334"
EVODEX.2-D283,[#6:47]-[#16:48]-[#16]-[#6]>>[#6:47]-[#16:48]-[#1],"EVODEX.2-P1357,EVODEX.2-P1358,EVODEX.2-P1359,EVODEX.2-P1360,EVODEX.2-P3590"
EVODEX.2-D284,[#6:47]-[#16:48]-[#6](-[#6@@])(-[#1])-[#1]>>[#6:47]-[#16:48]-[#1],"EVODEX.2-P1361,EVODEX.2-P2646,EVODEX.2-P2653,EVODEX.2-P2665,EVODEX.2-P5800"
EVODEX.2-D285,[#6](-[#16&+:2](-[#6:3])-[#6:10])(-[#1])(-[#1])-[#1]>>[#16:2](-[#6:3])-[#6:10],"EVODEX.2-P1362,EVODEX.2-P1363,EVODEX.2-P1474,EVODEX.2-P1482,EVODEX.2-P1483"
EVODEX.2-D286,[#6:30]-[#16:31]-[#1]>>[#6](-[#16:31]-[#6:30])(-[#1])(-[#1])-[#1],"EVODEX.2-P1364,EVODEX.2-P1385,EVODEX.2-P1419,EVODEX.2-P1438,EVODEX.2-P1481"
EVODEX.2-D288,[#6:35](=[#8:36])-[#8:37]-[#1]>>[#6:35](=[#8:36])-[#8:37]-[#6](-[#1])(-[#1])-[#1],"EVODEX.2-P1367,EVODEX.2-P1370,EVODEX.2-P1404,EVODEX.2-P3773,EVODEX.2-P3777"
EVODEX.2-D295,[#7:9](-[#6@@:8])(-[#6:10])-[#1]>>[#7:9](-[#6@@:8])(-[#6](-[#1])(-[#1])-[#1])-[#6:10],"EVODEX.2-P1377,EVODEX.2-P1410,EVODEX.2-P1440,EVODEX.2-P1470,EVODEX.2-P1485"
EVODEX.2-D298,[#6:16]1:[#6:17]:[#6:18]:[#6:19](-[#8:20]-[#1]):[#6:21]:[#6:23]:1>>[#6:16]1:[#6:17]:[#6:18]:[#6:19](-[#8:20]-[#6](-[#1])(-[#1])-[#1]):[#6:21]:[#6:23]:1,"EVODEX.2-P1382,EVODEX.2-P1397,EVODEX.2-P1399,EVODEX.2-P1401,EVODEX.2-P1407"
EVODEX.2-D299,[#6:7]-[#7:8](-[#1])-[#1]>>[#6:7]-[#7:8](-[#6](-[#1])(-[#1])-[#1])-[#1],"EVODEX.2-P1384,EVODEX.2-P1411,EVODEX.2-P1422,EVODEX.2-P1428,EVODEX.2-P1441"
EVODEX.2-D3,[#6:2]-[#6:3](=[#8:4])-[#1:54]>>[#6:2]-[#6:3](-[#8:4]-[#1])(-[#1:54])-[#1],"EVODEX.2-P152,EVODEX.2-P3,EVODEX.2-P48,EVODEX.2-P70,EVODEX.2-P90"
EVODEX.2-D300,[#8:10](-[#6@@:9])-[#1]>>[#8:10](-[#6@@:9])-[#6](-[#1])(-[#1])-[#1],"EVODEX.2-P1386,EVODEX.2-P1417,EVODEX.2-P1418,EVODEX.2-P1435,EVODEX.2-P1444"
EVODEX.2-D302,[#6:1]-[#6:2](-[#6:3])=[#6:4](-[#6:5])-[#1]>>[#6:1]-[#6:2](-[#6:3])(-[#6:4](-[#6:5])=[#6](-[#1])-[#1])-[#1],"EVODEX.2-P1389,EVODEX.2-P1390,EVODEX.2-P1394,EVODEX.2-P1425,EVODEX.2-P1446"
EVODEX.2-D307,[#7:38](-[#6@@:37])(-[#1])-[#1]>>[#7:38](-[#6@@:37])(-[#6](=[#8])-[#1])-[#1],"EVODEX.2-P1487,EVODEX.2-P1496,EVODEX.2-P5128,EVODEX.2-P5138,EVODEX.2-P5139"
EVODEX.2-D308,[#7:9](-[#6:10])(-[#1])-[#1]>>[#7]-[#6](=[#8])-[#7:9](-[#6:10])-[#1],"EVODEX.2-P1497,EVODEX.2-P1500,EVODEX.2-P1506,EVODEX.2-P1510,EVODEX.2-P1517"
EVODEX.2-D310,[#8:5](-[#6@@:4])-[#1]>>[#8:5](-[#6@@:4])-[#6](-[#7])=[#8],"EVODEX.2-P1499,EVODEX.2-P1519,EVODEX.2-P4763,EVODEX.2-P4764,EVODEX.2-P4765"
EVODEX.2-D313,[#6:10]-[#7:11](-[#6](-[#7])=[#8])-[#1]>>[#6:10]-[#7:11](-[#1])-[#1],"EVODEX.2-P1508,EVODEX.2-P5036,EVODEX.2-P5061,EVODEX.2-P5116,EVODEX.2-P5146"
EVODEX.2-D315,[#7:13](-[#6:14])(-[#1])-[#1]>>[#7]=[#6](-[#7])-[#7:13](-[#6:14])-[#1],"EVODEX.2-P1521,EVODEX.2-P1525,EVODEX.2-P1530,EVODEX.2-P1535,EVODEX.2-P4809"
EVODEX.2-D318,[#8]=[#6](-[#6])-[#6@@:5](-[#8:6]-[#1])(-[#6@:7])-[#1:39]>>[#6:5](=[#8:6])(-[#6@:7])-[#1:39],"EVODEX.2-P1539,EVODEX.2-P1552,EVODEX.2-P1554,EVODEX.2-P1555,EVODEX.2-P5586"
EVODEX.2-D322,[#6:15]-[#6:16](=[#8:17])-[#1:29]>>[#6]-[#6](=[#8])-[#6:16](-[#6:15])(-[#8:17]-[#1])-[#1:29],"EVODEX.2-P1544,EVODEX.2-P1550,EVODEX.2-P1560,EVODEX.2-P1568,EVODEX.2-P5496"
EVODEX.2-D325,[#6:1]-[#6@@:2](-[#8:3]-[#1])(-[#6@](-[#7])(-[#6]=[#8])-[#1])-[#1:16]>>[#6:1]-[#6:2](=[#8:3])-[#1:16],"EVODEX.2-P1565,EVODEX.2-P5602,EVODEX.2-P5613,EVODEX.2-P5638,EVODEX.2-P5644"
EVODEX.2-D326,[#6:2]-[#6:4](=[#8:5])-[#1:21]>>[#6:2]-[#6:4](-[#8:5]-[#1])(-[#6@](-[#7])(-[#6]=[#8])-[#1])-[#1:21],"EVODEX.2-P1566,EVODEX.2-P5585,EVODEX.2-P5607,EVODEX.2-P5639,EVODEX.2-P5642"
EVODEX.2-D329,[#8]=[#6](-[#7:56](-[#6:57])-[#1])-[#1]>>[#7:56](-[#6:57])(-[#1])-[#1],"EVODEX.2-P1572,EVODEX.2-P5147,EVODEX.2-P5150,EVODEX.2-P5153,EVODEX.2-P5154"
EVODEX.2-D330,[#8:23](-[#6@:22])-[#1]>>[#8:23](-[#6@:22])-[#6](=[#8])/[#6]=[#6]/[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,"EVODEX.2-P1573,EVODEX.2-P1576,EVODEX.2-P1580,EVODEX.2-P1735,EVODEX.2-P1738,EVODEX.2-P1739,EVODEX.2-P1778,EVODEX.2-P1782,EVODEX.2-P1788,EVODEX.2-P3836"
EVODEX.2-D334,[#8]=[#6](/[#6]=[#6]/[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#8:61]-[#6:62]>>[#8:61](-[#6:62])-[#1],"EVODEX.2-P1582,EVODEX.2-P2050,EVODEX.2-P3831,EVODEX.2-P3835,EVODEX.2-P3838"
EVODEX.2-D337,[#6:62]-[#6@:63](-[#7:64](-[#1])-[#1])(-[#6:65]=[#8:66])-[#1:118]>>[#6](=[#8])(-[#6])-[#7:64](-[#6@@:63](-[#6:62])(-[#6:65]=[#8:66])-[#1:118])-[#1],"EVODEX.2-P1586,EVODEX.2-P1816,EVODEX.2-P1846,EVODEX.2-P4569,EVODEX.2-P4808,EVODEX.2-P6278,EVODEX.2-P6279,EVODEX.2-P6294,EVODEX.2-P6296,EVODEX.2-P6324"
EVODEX.2-D34,[#8:1]=[#8]>>[#8:1]=[#6](-[#6@])-[#8],"EVODEX.2-P141,EVODEX.2-P144,EVODEX.2-P148,EVODEX.2-P548,EVODEX.2-P746"
EVODEX.2-D341,[#7:62](-[#6:63])(-[#1])-[#1]>>[#6]1:[#6]:[#6](/[#6]=[#6]/[#6](=[#8])-[#7:62](-[#6:63])-[#1]):[#6]:[#6]:[#6]:1,"EVODEX.2-P1590,EVODEX.2-P1595,EVODEX.2-P1678,EVODEX.2-P1689,EVODEX.2-P1924"
EVODEX.2-D342,[#6:3]1:[#6:4]:[#6:5](/[#6:6]=[#6:7]/[#6:8](=[#8:9])-[#16]-[#6]):[#6:58]:[#6:59]:[#6:60]:1>>[#6:3]1:[#6:4]:[#6:5](/[#6:6]=[#6:7]/[#6:8](=[#8:9])-[#7](-[#6])-[#1]):[#6:58]:[#6:59]:[#6:60]:1,"EVODEX.2-P1591,EVODEX.2-P1597,EVODEX.2-P1598,EVODEX.2-P1922,EVODEX.2-P1925"
EVODEX.2-D343,[#6:55]-[#6:56]1:[#6:57]:[#6:58](=[#8:59]):[#8:60]:[#6:61]2:[#6:62]:[#6:63](-[#7:64](-[#1])-[#1]):[#6:65](:[#6:66]:[#6:67]:1:2)-[#1:113]>>[#6](=[#8])(-[#6])-[#7:64](-[#6:63]1:[#6:62]:[#6:61]2:[#8:60]:[#6:58](=[#8:59]):[#6:57]:[#6:56](-[#6:55]):[#6:67]:2:[#6:66]:[#6:65]:1-[#1:113])-[#1],"EVODEX.2-P1601,EVODEX.2-P4551,EVODEX.2-P4556"
EVODEX.2-D344,[#7:52](-[#7:53])(-[#1])-[#1]>>[#6]-[#6](=[#8])-[#7:52](-[#7:53])-[#1],"EVODEX.2-P1602,EVODEX.2-P1879,EVODEX.2-P1880,EVODEX.2-P2101,EVODEX.2-P4927"
EVODEX.2-D346,[#6:3]1:[#6:4]:[#6:5](/[#6:6]=[#6:7]/[#6:8](=[#8:9])-[#16]-[#6]):[#6:58]:[#6:59]:[#6:60]:1>>[#6:3]1:[#6:4]:[#6:5](/[#6:6]=[#6:7]/[#6:8](=[#8:9])-[#8]-[#6]):[#6:58]:[#6:59]:[#6:60]:1,"EVODEX.2-P1606,EVODEX.2-P1613,EVODEX.2-P1614,EVODEX.2-P1616,EVODEX.2-P1685,EVODEX.2-P1694,EVODEX.2-P1695,EVODEX.2-P1783,EVODEX.2-P2065"
EVODEX.2-D348,[#6:62]-[#7:63](-[#1])-[#1]>>[#6](=[#8])(-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#7:63](-[#6:62])-[#1],"EVODEX.2-P1608,EVODEX.2-P1609,EVODEX.2-P4559,EVODEX.2-P5131,EVODEX.2-P5132"
EVODEX.2-D351,[#8:56]-[#6@:57](-[#6:58]-[#8:59]-[#1])(-[#6:60])-[#1:163]>>[#6]-[#6](=[#8])-[#8:59]-[#6:58]-[#6@@:57](-[#8:56])(-[#6:60])-[#1:163],"EVODEX.2-P1623,EVODEX.2-P1769,EVODEX.2-P1917,EVODEX.2-P1920,EVODEX.2-P1921"
EVODEX.2-D354,[#6:1]-[#6:2](=[#8:3])-[#8]-[#6@]>>[#6:1]-[#6:2](=[#8:3])-[#16]-[#6],"EVODEX.2-P1628,EVODEX.2-P1633,EVODEX.2-P1646,EVODEX.2-P1833,EVODEX.2-P1835"
EVODEX.2-D356,[#6:2]-[#6:3](=[#8:4])-[#16]-[#6]>>[#6:2]-[#6:3](=[#8:4])-[#6](-[#6])(-[#8])-[#6],"EVODEX.2-P1630,EVODEX.2-P1648,EVODEX.2-P1666,EVODEX.2-P1673,EVODEX.2-P1936"
