id,smirks,sources,hash
EVODEX.2.1-Em379,[#6]-[#6](=[#8])-[#7:5](-[#6@@:6])-[#1]>>[#7:5](-[#6@@:6])(-[#1])-[#1],"EVODEX.2.1-P1726,EVODEX.2.1-P1878,EVODEX.2.1-P1879,EVODEX.2.1-P3481,EVODEX.2.1-P3607,EVODEX.2.1-P3627,EVODEX.2.1-P4133,EVODEX.2.1-P4136,EVODEX.2.1-P4137,EVODEX.2.1-P4138,EVODEX.2.1-P4144,EVODEX.2.1-P4146,EVODEX.2.1-P4147,EVODEX.2.1-P4148,EVODEX.2.1-P4154,EVODEX.2.1-P4157,EVODEX.2.1-P4158,EVODEX.2.1-P4163,EVODEX.2.1-P4167,EVODEX.2.1-P4169,EVODEX.2.1-P4170,EVODEX.2.1-P4175,EVODEX.2.1-P4179,EVODEX.2.1-P4180,EVODEX.2.1-P4181,EVODEX.2.1-P4184,EVODEX.2.1-P4185,EVODEX.2.1-P4186,EVODEX.2.1-P4187,EVODEX.2.1-P4188,EVODEX.2.1-P4189,EVODEX.2.1-P4190,EVODEX.2.1-P4192,EVODEX.2.1-P4193,EVODEX.2.1-P4197,EVODEX.2.1-P4198,EVODEX.2.1-P4200,EVODEX.2.1-P4201,EVODEX.2.1-P4202,EVODEX.2.1-P4220,EVODEX.2.1-P4225,EVODEX.2.1-P4226,EVODEX.2.1-P4229,EVODEX.2.1-P4230,EVODEX.2.1-P4233,EVODEX.2.1-P4236,EVODEX.2.1-P4237,EVODEX.2.1-P4238,EVODEX.2.1-P4239,EVODEX.2.1-P4240,EVODEX.2.1-P4241,EVODEX.2.1-P4256,EVODEX.2.1-P4259,EVODEX.2.1-P4260,EVODEX.2.1-P4262,EVODEX.2.1-P4266,EVODEX.2.1-P4275,EVODEX.2.1-P4276,EVODEX.2.1-P4290,EVODEX.2.1-P4291,EVODEX.2.1-P4297,EVODEX.2.1-P4299,EVODEX.2.1-P4301,EVODEX.2.1-P4302,EVODEX.2.1-P4305,EVODEX.2.1-P4325,EVODEX.2.1-P4328,EVODEX.2.1-P4331,EVODEX.2.1-P4333,EVODEX.2.1-P4337,EVODEX.2.1-P4340,EVODEX.2.1-P4341,EVODEX.2.1-P4345,EVODEX.2.1-P4347,EVODEX.2.1-P4361,EVODEX.2.1-P4408,EVODEX.2.1-P4417,EVODEX.2.1-P4419,EVODEX.2.1-P4421,EVODEX.2.1-P4422,EVODEX.2.1-P4423,EVODEX.2.1-P4428,EVODEX.2.1-P4432,EVODEX.2.1-P4438,EVODEX.2.1-P4440,EVODEX.2.1-P4441,EVODEX.2.1-P4445,EVODEX.2.1-P4446,EVODEX.2.1-P4447,EVODEX.2.1-P4450,EVODEX.2.1-P4454,EVODEX.2.1-P4457,EVODEX.2.1-P4458,EVODEX.2.1-P4479,EVODEX.2.1-P4492,EVODEX.2.1-P4502,EVODEX.2.1-P4503,EVODEX.2.1-P4509,EVODEX.2.1-P4516,EVODEX.2.1-P4520,EVODEX.2.1-P4521,EVODEX.2.1-P4534,EVODEX.2.1-P4535,EVODEX.2.1-P4536,EVODEX.2.1-P4539,EVODEX.2.1-P4540,EVODEX.2.1-P4543,EVODEX.2.1-P4546,EVODEX.2.1-P4547,EVODEX.2.1-P4549,EVODEX.2.1-P4550,EVODEX.2.1-P4555,EVODEX.2.1-P4556,EVODEX.2.1-P4557,EVODEX.2.1-P4560,EVODEX.2.1-P4564,EVODEX.2.1-P4566,EVODEX.2.1-P4567,EVODEX.2.1-P4568,EVODEX.2.1-P4570,EVODEX.2.1-P4573,EVODEX.2.1-P4626,EVODEX.2.1-P4627,EVODEX.2.1-P4628,EVODEX.2.1-P4629,EVODEX.2.1-P4630,EVODEX.2.1-P4654,EVODEX.2.1-P4655,EVODEX.2.1-P4661,EVODEX.2.1-P4666,EVODEX.2.1-P4718,EVODEX.2.1-P4721,EVODEX.2.1-P4722,EVODEX.2.1-P4723,EVODEX.2.1-P4724,EVODEX.2.1-P4725,EVODEX.2.1-P4726,EVODEX.2.1-P4727,EVODEX.2.1-P4759,EVODEX.2.1-P4796,EVODEX.2.1-P4797,EVODEX.2.1-P4818,EVODEX.2.1-P4841,EVODEX.2.1-P4842,EVODEX.2.1-P4844,EVODEX.2.1-P4845,EVODEX.2.1-P4846,EVODEX.2.1-P4914,EVODEX.2.1-P4918,EVODEX.2.1-P4919,EVODEX.2.1-P4927,EVODEX.2.1-P4928,EVODEX.2.1-P4933,EVODEX.2.1-P4939,EVODEX.2.1-P4941,EVODEX.2.1-P4958,EVODEX.2.1-P4961,EVODEX.2.1-P4999,EVODEX.2.1-P5000,EVODEX.2.1-P5002,EVODEX.2.1-P5003,EVODEX.2.1-P5005,EVODEX.2.1-P5017,EVODEX.2.1-P5032,EVODEX.2.1-P5033,EVODEX.2.1-P5034,EVODEX.2.1-P5035,EVODEX.2.1-P5036,EVODEX.2.1-P5073,EVODEX.2.1-P5074,EVODEX.2.1-P5075,EVODEX.2.1-P5082,EVODEX.2.1-P5083,EVODEX.2.1-P5100,EVODEX.2.1-P5103,EVODEX.2.1-P5106,EVODEX.2.1-P5111,EVODEX.2.1-P5145,EVODEX.2.1-P5146,EVODEX.2.1-P5147,EVODEX.2.1-P5148,EVODEX.2.1-P5149,EVODEX.2.1-P5186,EVODEX.2.1-P5187,EVODEX.2.1-P5188,EVODEX.2.1-P5189,EVODEX.2.1-P5190,EVODEX.2.1-P5191,EVODEX.2.1-P5192,EVODEX.2.1-P5193,EVODEX.2.1-P5194,EVODEX.2.1-P5195,EVODEX.2.1-P5196,EVODEX.2.1-P5200,EVODEX.2.1-P5209,EVODEX.2.1-P5210,EVODEX.2.1-P5211,EVODEX.2.1-P5212,EVODEX.2.1-P5226,EVODEX.2.1-P5227,EVODEX.2.1-P5236,EVODEX.2.1-P5237,EVODEX.2.1-P5238,EVODEX.2.1-P5239,EVODEX.2.1-P5240,EVODEX.2.1-P5241,EVODEX.2.1-P5247,EVODEX.2.1-P5248,EVODEX.2.1-P5249,EVODEX.2.1-P5250,EVODEX.2.1-P5251,EVODEX.2.1-P5254,EVODEX.2.1-P5255,EVODEX.2.1-P5256,EVODEX.2.1-P5257,EVODEX.2.1-P5258,EVODEX.2.1-P5259,EVODEX.2.1-P5260,EVODEX.2.1-P5261,EVODEX.2.1-P5262,EVODEX.2.1-P5263,EVODEX.2.1-P5284,EVODEX.2.1-P5285,EVODEX.2.1-P5286,EVODEX.2.1-P5287,EVODEX.2.1-P5288,EVODEX.2.1-P5289,EVODEX.2.1-P5290,EVODEX.2.1-P5291,EVODEX.2.1-P5292,EVODEX.2.1-P5294,EVODEX.2.1-P5295,EVODEX.2.1-P5296,EVODEX.2.1-P5342,EVODEX.2.1-P5346,EVODEX.2.1-P5358,EVODEX.2.1-P5361,EVODEX.2.1-P5367,EVODEX.2.1-P5408,EVODEX.2.1-P5409,EVODEX.2.1-P5412,EVODEX.2.1-P5415,EVODEX.2.1-P5420,EVODEX.2.1-P5425,EVODEX.2.1-P5428,EVODEX.2.1-P5430,EVODEX.2.1-P5435,EVODEX.2.1-P5436,EVODEX.2.1-P5445,EVODEX.2.1-P5447,EVODEX.2.1-P5453,EVODEX.2.1-P5467,EVODEX.2.1-P5481,EVODEX.2.1-P5511,EVODEX.2.1-P5556,EVODEX.2.1-P5558,EVODEX.2.1-P5559,EVODEX.2.1-P5563,EVODEX.2.1-P5612,EVODEX.2.1-P5613,EVODEX.2.1-P5617,EVODEX.2.1-P5673,EVODEX.2.1-P5674,EVODEX.2.1-P5675,EVODEX.2.1-P5676,EVODEX.2.1-P5677,EVODEX.2.1-P5688,EVODEX.2.1-P6127,EVODEX.2.1-P6129,EVODEX.2.1-P7106",112964657775986726577325843846435053441253355507887323218030258603058816686035
EVODEX.2.1-Em357,[#7](-[#6@])(-[#6:65](=[#8:66])-[#6:67])-[#1]>>[#6:65](=[#8:66])(-[#6:67])-[#8]-[#1],"EVODEX.2.1-P1616,EVODEX.2.1-P3482,EVODEX.2.1-P3628,EVODEX.2.1-P3698,EVODEX.2.1-P4135,EVODEX.2.1-P4139,EVODEX.2.1-P4141,EVODEX.2.1-P4145,EVODEX.2.1-P4152,EVODEX.2.1-P4161,EVODEX.2.1-P4162,EVODEX.2.1-P4171,EVODEX.2.1-P4178,EVODEX.2.1-P4191,EVODEX.2.1-P4194,EVODEX.2.1-P4195,EVODEX.2.1-P4207,EVODEX.2.1-P4232,EVODEX.2.1-P4243,EVODEX.2.1-P4277,EVODEX.2.1-P4278,EVODEX.2.1-P4279,EVODEX.2.1-P4281,EVODEX.2.1-P4284,EVODEX.2.1-P4285,EVODEX.2.1-P4289,EVODEX.2.1-P4295,EVODEX.2.1-P4323,EVODEX.2.1-P4329,EVODEX.2.1-P4334,EVODEX.2.1-P4336,EVODEX.2.1-P4343,EVODEX.2.1-P4344,EVODEX.2.1-P4362,EVODEX.2.1-P4368,EVODEX.2.1-P4369,EVODEX.2.1-P4371,EVODEX.2.1-P4372,EVODEX.2.1-P4382,EVODEX.2.1-P4401,EVODEX.2.1-P4406,EVODEX.2.1-P4409,EVODEX.2.1-P4412,EVODEX.2.1-P4414,EVODEX.2.1-P4415,EVODEX.2.1-P4416,EVODEX.2.1-P4424,EVODEX.2.1-P4425,EVODEX.2.1-P4427,EVODEX.2.1-P4430,EVODEX.2.1-P4436,EVODEX.2.1-P4442,EVODEX.2.1-P4443,EVODEX.2.1-P4448,EVODEX.2.1-P4452,EVODEX.2.1-P4455,EVODEX.2.1-P4462,EVODEX.2.1-P4463,EVODEX.2.1-P4464,EVODEX.2.1-P4467,EVODEX.2.1-P4468,EVODEX.2.1-P4484,EVODEX.2.1-P4485,EVODEX.2.1-P4487,EVODEX.2.1-P4488,EVODEX.2.1-P4490,EVODEX.2.1-P4493,EVODEX.2.1-P4494,EVODEX.2.1-P4495,EVODEX.2.1-P4497,EVODEX.2.1-P4498,EVODEX.2.1-P4499,EVODEX.2.1-P4504,EVODEX.2.1-P4506,EVODEX.2.1-P4507,EVODEX.2.1-P4508,EVODEX.2.1-P4511,EVODEX.2.1-P4515,EVODEX.2.1-P4518,EVODEX.2.1-P4522,EVODEX.2.1-P4523,EVODEX.2.1-P4525,EVODEX.2.1-P4530,EVODEX.2.1-P4532,EVODEX.2.1-P4542,EVODEX.2.1-P4545,EVODEX.2.1-P4558,EVODEX.2.1-P4559,EVODEX.2.1-P4562,EVODEX.2.1-P4569,EVODEX.2.1-P4572,EVODEX.2.1-P4621,EVODEX.2.1-P4623,EVODEX.2.1-P4624,EVODEX.2.1-P4633,EVODEX.2.1-P4636,EVODEX.2.1-P4637,EVODEX.2.1-P4638,EVODEX.2.1-P4639,EVODEX.2.1-P4644,EVODEX.2.1-P4682,EVODEX.2.1-P4683,EVODEX.2.1-P4684,EVODEX.2.1-P4686,EVODEX.2.1-P4690,EVODEX.2.1-P4693,EVODEX.2.1-P4716,EVODEX.2.1-P4749,EVODEX.2.1-P4753,EVODEX.2.1-P4760,EVODEX.2.1-P4779,EVODEX.2.1-P4781,EVODEX.2.1-P4782,EVODEX.2.1-P4787,EVODEX.2.1-P4789,EVODEX.2.1-P4819,EVODEX.2.1-P4821,EVODEX.2.1-P4822,EVODEX.2.1-P4823,EVODEX.2.1-P4828,EVODEX.2.1-P4864,EVODEX.2.1-P4915,EVODEX.2.1-P4921,EVODEX.2.1-P4929,EVODEX.2.1-P4932,EVODEX.2.1-P4934,EVODEX.2.1-P4935,EVODEX.2.1-P4942,EVODEX.2.1-P4952,EVODEX.2.1-P4957,EVODEX.2.1-P4960,EVODEX.2.1-P4964,EVODEX.2.1-P4966,EVODEX.2.1-P4968,EVODEX.2.1-P4970,EVODEX.2.1-P4972,EVODEX.2.1-P4995,EVODEX.2.1-P4996,EVODEX.2.1-P4998,EVODEX.2.1-P5007,EVODEX.2.1-P5009,EVODEX.2.1-P5023,EVODEX.2.1-P5026,EVODEX.2.1-P5027,EVODEX.2.1-P5029,EVODEX.2.1-P5030,EVODEX.2.1-P5041,EVODEX.2.1-P5052,EVODEX.2.1-P5059,EVODEX.2.1-P5070,EVODEX.2.1-P5071,EVODEX.2.1-P5072,EVODEX.2.1-P5077,EVODEX.2.1-P5081,EVODEX.2.1-P5086,EVODEX.2.1-P5087,EVODEX.2.1-P5088,EVODEX.2.1-P5091,EVODEX.2.1-P5092,EVODEX.2.1-P5118,EVODEX.2.1-P5119,EVODEX.2.1-P5121,EVODEX.2.1-P5122,EVODEX.2.1-P5142,EVODEX.2.1-P5159,EVODEX.2.1-P5161,EVODEX.2.1-P5165,EVODEX.2.1-P5168,EVODEX.2.1-P5169,EVODEX.2.1-P5172,EVODEX.2.1-P5173,EVODEX.2.1-P5197,EVODEX.2.1-P5199,EVODEX.2.1-P5203,EVODEX.2.1-P5205,EVODEX.2.1-P5206,EVODEX.2.1-P5214,EVODEX.2.1-P5215,EVODEX.2.1-P5218,EVODEX.2.1-P5219,EVODEX.2.1-P5220,EVODEX.2.1-P5224,EVODEX.2.1-P5225,EVODEX.2.1-P5229,EVODEX.2.1-P5232,EVODEX.2.1-P5233,EVODEX.2.1-P5234,EVODEX.2.1-P5253,EVODEX.2.1-P5266,EVODEX.2.1-P5268,EVODEX.2.1-P5270,EVODEX.2.1-P5273,EVODEX.2.1-P5280,EVODEX.2.1-P5283,EVODEX.2.1-P5298,EVODEX.2.1-P5300,EVODEX.2.1-P5303,EVODEX.2.1-P5304,EVODEX.2.1-P5305,EVODEX.2.1-P5307,EVODEX.2.1-P5308,EVODEX.2.1-P5310,EVODEX.2.1-P5316,EVODEX.2.1-P5318,EVODEX.2.1-P5319,EVODEX.2.1-P5321,EVODEX.2.1-P5330,EVODEX.2.1-P5347,EVODEX.2.1-P5353,EVODEX.2.1-P5354,EVODEX.2.1-P5368,EVODEX.2.1-P5371,EVODEX.2.1-P5372,EVODEX.2.1-P5386,EVODEX.2.1-P5396,EVODEX.2.1-P5398,EVODEX.2.1-P5400,EVODEX.2.1-P5410,EVODEX.2.1-P5413,EVODEX.2.1-P5416,EVODEX.2.1-P5418,EVODEX.2.1-P5421,EVODEX.2.1-P5424,EVODEX.2.1-P5433,EVODEX.2.1-P5438,EVODEX.2.1-P5440,EVODEX.2.1-P5450,EVODEX.2.1-P5451,EVODEX.2.1-P5454,EVODEX.2.1-P5479,EVODEX.2.1-P5485,EVODEX.2.1-P5489,EVODEX.2.1-P5493,EVODEX.2.1-P5497,EVODEX.2.1-P5501,EVODEX.2.1-P5504,EVODEX.2.1-P5505,EVODEX.2.1-P5506,EVODEX.2.1-P5509,EVODEX.2.1-P5510,EVODEX.2.1-P5527,EVODEX.2.1-P5531,EVODEX.2.1-P5533,EVODEX.2.1-P5540,EVODEX.2.1-P5570,EVODEX.2.1-P5611,EVODEX.2.1-P5679,EVODEX.2.1-P5681,EVODEX.2.1-P5683,EVODEX.2.1-P5684,EVODEX.2.1-P5687,EVODEX.2.1-P6544,EVODEX.2.1-P6559,EVODEX.2.1-P6584,EVODEX.2.1-P7073",91301474198293215645637563557970085297939764445442263132772878002580938613342
EVODEX.2.1-Em358,[#7](-[#6@])(-[#6:65](=[#8:66])-[#6:67])-[#1].[#8:82](-[#1])-[#1]>>[#6:65](=[#8:66])(-[#6:67])-[#8:82]-[#1],"EVODEX.2.1-P1617,EVODEX.2.1-P3697,EVODEX.2.1-P4134,EVODEX.2.1-P4140,EVODEX.2.1-P4149,EVODEX.2.1-P4150,EVODEX.2.1-P4151,EVODEX.2.1-P4153,EVODEX.2.1-P4155,EVODEX.2.1-P4159,EVODEX.2.1-P4160,EVODEX.2.1-P4164,EVODEX.2.1-P4168,EVODEX.2.1-P4177,EVODEX.2.1-P4196,EVODEX.2.1-P4199,EVODEX.2.1-P4205,EVODEX.2.1-P4216,EVODEX.2.1-P4219,EVODEX.2.1-P4231,EVODEX.2.1-P4242,EVODEX.2.1-P4280,EVODEX.2.1-P4282,EVODEX.2.1-P4283,EVODEX.2.1-P4286,EVODEX.2.1-P4287,EVODEX.2.1-P4324,EVODEX.2.1-P4326,EVODEX.2.1-P4327,EVODEX.2.1-P4332,EVODEX.2.1-P4335,EVODEX.2.1-P4339,EVODEX.2.1-P4342,EVODEX.2.1-P4346,EVODEX.2.1-P4348,EVODEX.2.1-P4370,EVODEX.2.1-P4374,EVODEX.2.1-P4392,EVODEX.2.1-P4407,EVODEX.2.1-P4410,EVODEX.2.1-P4411,EVODEX.2.1-P4413,EVODEX.2.1-P4418,EVODEX.2.1-P4420,EVODEX.2.1-P4426,EVODEX.2.1-P4429,EVODEX.2.1-P4431,EVODEX.2.1-P4435,EVODEX.2.1-P4437,EVODEX.2.1-P4449,EVODEX.2.1-P4451,EVODEX.2.1-P4453,EVODEX.2.1-P4456,EVODEX.2.1-P4461,EVODEX.2.1-P4465,EVODEX.2.1-P4466,EVODEX.2.1-P4469,EVODEX.2.1-P4482,EVODEX.2.1-P4483,EVODEX.2.1-P4486,EVODEX.2.1-P4489,EVODEX.2.1-P4491,EVODEX.2.1-P4496,EVODEX.2.1-P4500,EVODEX.2.1-P4501,EVODEX.2.1-P4510,EVODEX.2.1-P4512,EVODEX.2.1-P4513,EVODEX.2.1-P4514,EVODEX.2.1-P4517,EVODEX.2.1-P4519,EVODEX.2.1-P4524,EVODEX.2.1-P4526,EVODEX.2.1-P4527,EVODEX.2.1-P4528,EVODEX.2.1-P4529,EVODEX.2.1-P4531,EVODEX.2.1-P4537,EVODEX.2.1-P4538,EVODEX.2.1-P4541,EVODEX.2.1-P4544,EVODEX.2.1-P4548,EVODEX.2.1-P4561,EVODEX.2.1-P4571,EVODEX.2.1-P4574,EVODEX.2.1-P4619,EVODEX.2.1-P4620,EVODEX.2.1-P4622,EVODEX.2.1-P4625,EVODEX.2.1-P4632,EVODEX.2.1-P4634,EVODEX.2.1-P4635,EVODEX.2.1-P4642,EVODEX.2.1-P4643,EVODEX.2.1-P4681,EVODEX.2.1-P4685,EVODEX.2.1-P4687,EVODEX.2.1-P4689,EVODEX.2.1-P4732,EVODEX.2.1-P4744,EVODEX.2.1-P4750,EVODEX.2.1-P4752,EVODEX.2.1-P4754,EVODEX.2.1-P4756,EVODEX.2.1-P4770,EVODEX.2.1-P4772,EVODEX.2.1-P4773,EVODEX.2.1-P4780,EVODEX.2.1-P4786,EVODEX.2.1-P4788,EVODEX.2.1-P4826,EVODEX.2.1-P4827,EVODEX.2.1-P4830,EVODEX.2.1-P4831,EVODEX.2.1-P4836,EVODEX.2.1-P4839,EVODEX.2.1-P4917,EVODEX.2.1-P4920,EVODEX.2.1-P4924,EVODEX.2.1-P4926,EVODEX.2.1-P4931,EVODEX.2.1-P4940,EVODEX.2.1-P4946,EVODEX.2.1-P4963,EVODEX.2.1-P4965,EVODEX.2.1-P4967,EVODEX.2.1-P4969,EVODEX.2.1-P4971,EVODEX.2.1-P4993,EVODEX.2.1-P4994,EVODEX.2.1-P5006,EVODEX.2.1-P5022,EVODEX.2.1-P5024,EVODEX.2.1-P5025,EVODEX.2.1-P5028,EVODEX.2.1-P5039,EVODEX.2.1-P5069,EVODEX.2.1-P5076,EVODEX.2.1-P5078,EVODEX.2.1-P5079,EVODEX.2.1-P5080,EVODEX.2.1-P5084,EVODEX.2.1-P5085,EVODEX.2.1-P5089,EVODEX.2.1-P5090,EVODEX.2.1-P5093,EVODEX.2.1-P5114,EVODEX.2.1-P5115,EVODEX.2.1-P5117,EVODEX.2.1-P5120,EVODEX.2.1-P5123,EVODEX.2.1-P5143,EVODEX.2.1-P5144,EVODEX.2.1-P5150,EVODEX.2.1-P5156,EVODEX.2.1-P5162,EVODEX.2.1-P5163,EVODEX.2.1-P5164,EVODEX.2.1-P5166,EVODEX.2.1-P5167,EVODEX.2.1-P5170,EVODEX.2.1-P5171,EVODEX.2.1-P5180,EVODEX.2.1-P5185,EVODEX.2.1-P5198,EVODEX.2.1-P5201,EVODEX.2.1-P5202,EVODEX.2.1-P5204,EVODEX.2.1-P5207,EVODEX.2.1-P5208,EVODEX.2.1-P5213,EVODEX.2.1-P5216,EVODEX.2.1-P5217,EVODEX.2.1-P5221,EVODEX.2.1-P5222,EVODEX.2.1-P5223,EVODEX.2.1-P5228,EVODEX.2.1-P5230,EVODEX.2.1-P5231,EVODEX.2.1-P5235,EVODEX.2.1-P5242,EVODEX.2.1-P5243,EVODEX.2.1-P5244,EVODEX.2.1-P5245,EVODEX.2.1-P5246,EVODEX.2.1-P5267,EVODEX.2.1-P5269,EVODEX.2.1-P5271,EVODEX.2.1-P5272,EVODEX.2.1-P5274,EVODEX.2.1-P5279,EVODEX.2.1-P5281,EVODEX.2.1-P5282,EVODEX.2.1-P5293,EVODEX.2.1-P5297,EVODEX.2.1-P5299,EVODEX.2.1-P5301,EVODEX.2.1-P5302,EVODEX.2.1-P5306,EVODEX.2.1-P5309,EVODEX.2.1-P5312,EVODEX.2.1-P5315,EVODEX.2.1-P5317,EVODEX.2.1-P5320,EVODEX.2.1-P5322,EVODEX.2.1-P5329,EVODEX.2.1-P5333,EVODEX.2.1-P5345,EVODEX.2.1-P5350,EVODEX.2.1-P5362,EVODEX.2.1-P5366,EVODEX.2.1-P5387,EVODEX.2.1-P5388,EVODEX.2.1-P5397,EVODEX.2.1-P5399,EVODEX.2.1-P5404,EVODEX.2.1-P5406,EVODEX.2.1-P5407,EVODEX.2.1-P5411,EVODEX.2.1-P5414,EVODEX.2.1-P5417,EVODEX.2.1-P5419,EVODEX.2.1-P5422,EVODEX.2.1-P5423,EVODEX.2.1-P5431,EVODEX.2.1-P5432,EVODEX.2.1-P5437,EVODEX.2.1-P5439,EVODEX.2.1-P5441,EVODEX.2.1-P5442,EVODEX.2.1-P5446,EVODEX.2.1-P5448,EVODEX.2.1-P5449,EVODEX.2.1-P5452,EVODEX.2.1-P5476,EVODEX.2.1-P5478,EVODEX.2.1-P5487,EVODEX.2.1-P5492,EVODEX.2.1-P5496,EVODEX.2.1-P5499,EVODEX.2.1-P5500,EVODEX.2.1-P5502,EVODEX.2.1-P5503,EVODEX.2.1-P5507,EVODEX.2.1-P5508,EVODEX.2.1-P5526,EVODEX.2.1-P5530,EVODEX.2.1-P5532,EVODEX.2.1-P5537,EVODEX.2.1-P5552,EVODEX.2.1-P5678,EVODEX.2.1-P5680,EVODEX.2.1-P5682,EVODEX.2.1-P5685,EVODEX.2.1-P5686",51403231428235836922268362061359936879888051347579518356356234141627302081145
EVODEX.2.1-Em896,[#6:18]-[#6:19](=[#8:20])-[#8:21]-[#1].[#8:50]-[#15:51](=[#8:52])(-[#8:53])-[#8:54]-[#15:55](=[#8:56])(-[#8:57])-[#8:58]>>[#6:18]-[#6:19](=[#8:20])-[#7](-[#6])-[#1].[#8:21](-[#15:51](-[#8:50])(=[#8:52])-[#8:53])-[#1].[#8:54](-[#15:55](=[#8:56])(-[#8:57])-[#8:58])-[#1],"EVODEX.2.1-P6422,EVODEX.2.1-P6425,EVODEX.2.1-P6426,EVODEX.2.1-P6428,EVODEX.2.1-P6429,EVODEX.2.1-P6431,EVODEX.2.1-P6434,EVODEX.2.1-P6437,EVODEX.2.1-P6439,EVODEX.2.1-P6441,EVODEX.2.1-P6443,EVODEX.2.1-P6444,EVODEX.2.1-P6446,EVODEX.2.1-P6447,EVODEX.2.1-P6455,EVODEX.2.1-P6467,EVODEX.2.1-P6479,EVODEX.2.1-P6483,EVODEX.2.1-P6504,EVODEX.2.1-P6505,EVODEX.2.1-P6507,EVODEX.2.1-P6511,EVODEX.2.1-P6513,EVODEX.2.1-P6518,EVODEX.2.1-P6519,EVODEX.2.1-P6528,EVODEX.2.1-P6529,EVODEX.2.1-P6539,EVODEX.2.1-P6540,EVODEX.2.1-P6541,EVODEX.2.1-P6551,EVODEX.2.1-P6555,EVODEX.2.1-P6568,EVODEX.2.1-P6582,EVODEX.2.1-P6597,EVODEX.2.1-P6598,EVODEX.2.1-P6600,EVODEX.2.1-P6604,EVODEX.2.1-P6616,EVODEX.2.1-P6619,EVODEX.2.1-P6622,EVODEX.2.1-P6623,EVODEX.2.1-P6626,EVODEX.2.1-P6627,EVODEX.2.1-P6632,EVODEX.2.1-P6633,EVODEX.2.1-P6636,EVODEX.2.1-P6637,EVODEX.2.1-P6644,EVODEX.2.1-P6649,EVODEX.2.1-P6650,EVODEX.2.1-P6652,EVODEX.2.1-P6655,EVODEX.2.1-P6663,EVODEX.2.1-P6665,EVODEX.2.1-P6667,EVODEX.2.1-P6671,EVODEX.2.1-P6673,EVODEX.2.1-P6679,EVODEX.2.1-P6688,EVODEX.2.1-P6690,EVODEX.2.1-P6695,EVODEX.2.1-P6696,EVODEX.2.1-P6708,EVODEX.2.1-P6709,EVODEX.2.1-P6722,EVODEX.2.1-P6723,EVODEX.2.1-P6726,EVODEX.2.1-P6729,EVODEX.2.1-P6734,EVODEX.2.1-P6735,EVODEX.2.1-P6739,EVODEX.2.1-P6748,EVODEX.2.1-P6751,EVODEX.2.1-P6752,EVODEX.2.1-P6760,EVODEX.2.1-P6771,EVODEX.2.1-P6772,EVODEX.2.1-P6777,EVODEX.2.1-P6782,EVODEX.2.1-P6783,EVODEX.2.1-P6785,EVODEX.2.1-P6786,EVODEX.2.1-P6788,EVODEX.2.1-P6790,EVODEX.2.1-P6792,EVODEX.2.1-P6794,EVODEX.2.1-P6798,EVODEX.2.1-P6800,EVODEX.2.1-P6807,EVODEX.2.1-P6810,EVODEX.2.1-P6811,EVODEX.2.1-P6812,EVODEX.2.1-P6813,EVODEX.2.1-P6816,EVODEX.2.1-P6821,EVODEX.2.1-P6823,EVODEX.2.1-P6824,EVODEX.2.1-P6837,EVODEX.2.1-P6838,EVODEX.2.1-P6846,EVODEX.2.1-P6848,EVODEX.2.1-P6850,EVODEX.2.1-P6851,EVODEX.2.1-P6855,EVODEX.2.1-P6857,EVODEX.2.1-P6858,EVODEX.2.1-P6863,EVODEX.2.1-P6867,EVODEX.2.1-P6871,EVODEX.2.1-P6888,EVODEX.2.1-P6890,EVODEX.2.1-P6893,EVODEX.2.1-P6896,EVODEX.2.1-P6898,EVODEX.2.1-P6902,EVODEX.2.1-P6903,EVODEX.2.1-P6909,EVODEX.2.1-P6913,EVODEX.2.1-P6914,EVODEX.2.1-P6916,EVODEX.2.1-P6923,EVODEX.2.1-P6928,EVODEX.2.1-P6930,EVODEX.2.1-P6931,EVODEX.2.1-P6932,EVODEX.2.1-P6939,EVODEX.2.1-P6940,EVODEX.2.1-P6943,EVODEX.2.1-P6949,EVODEX.2.1-P6951,EVODEX.2.1-P6953,EVODEX.2.1-P6954,EVODEX.2.1-P6956,EVODEX.2.1-P6958,EVODEX.2.1-P6961,EVODEX.2.1-P6966,EVODEX.2.1-P6967,EVODEX.2.1-P6972,EVODEX.2.1-P6974,EVODEX.2.1-P6978,EVODEX.2.1-P6979,EVODEX.2.1-P6984,EVODEX.2.1-P6998,EVODEX.2.1-P6999,EVODEX.2.1-P7004,EVODEX.2.1-P7005,EVODEX.2.1-P7009,EVODEX.2.1-P7011,EVODEX.2.1-P7021,EVODEX.2.1-P7022,EVODEX.2.1-P7023,EVODEX.2.1-P7024,EVODEX.2.1-P7026,EVODEX.2.1-P7027,EVODEX.2.1-P7030,EVODEX.2.1-P7032,EVODEX.2.1-P7037,EVODEX.2.1-P7045,EVODEX.2.1-P7051,EVODEX.2.1-P7057,EVODEX.2.1-P7058,EVODEX.2.1-P7060,EVODEX.2.1-P7061,EVODEX.2.1-P7070,EVODEX.2.1-P7072,EVODEX.2.1-P7075,EVODEX.2.1-P7080,EVODEX.2.1-P7111",105621446907104677988672597132379806419526874781765278088725829589438209972961
