id,smirks,sources,hash
EVODEX.1-N279,[#7:1](-[#6:2](-[#6:3])(-[H:27])-[H:28])(-[H:29])-[H:30].[H]-[#7:9](-[#6:10])-[H:41]>>[#6:2](-[#6:3])(-[#7:9](-[#6:10])-[H:41])(-[H:27])-[H:28].[H]-[#7:1](-[H:29])-[H:30],"EVODEX.1-P1269,EVODEX.1-P1270,EVODEX.1-P2614,EVODEX.1-P2615,EVODEX.1-P2616",73834200671283706519263499620001294180100017900364165860111958730857869126276
EVODEX.1-N280,[H]-[#16:35]-[#6:34]>>[H]-[#6](-[H])(-[H])-[#16:35]-[#6:34],"EVODEX.1-P1280,EVODEX.1-P1295,EVODEX.1-P1296,EVODEX.1-P1298,EVODEX.1-P1303",1066310269255109731134988414427184405831790970446273561197003569988433289833
EVODEX.1-N281,[#6:1]-[#16:2]-[#6:3]>>[H]-[#6](-[H])(-[H])-[#16:2](-[#6:1])-[#6:3],"EVODEX.1-P1284,EVODEX.1-P1319,EVODEX.1-P1320,EVODEX.1-P1321,EVODEX.1-P1322",47644412581853216616029010912061536427588602527399228851438995057844782542649
EVODEX.1-N282,[H]-[#8]-[#6](=[#8])-[#6@@](-[H])(-[#7](-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#16](-[#6](-[H])(-[H])-[#6@@]1(-[H])-[#8]-[#6@@](-[H])(-[#7]2:[#6](-[H]):[#7]:[#6]3:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:2:3)-[#6@](-[H])(-[#8]-[H])-[#6@]-1(-[H])-[#8]-[H])-[#6:1](-[H:58])(-[H:59])-[H:60].[H]-[#16:28]-[#6:29]>>[#6:1](-[#16:28]-[#6:29])(-[H:58])(-[H:59])-[H:60],"EVODEX.1-P1297,EVODEX.1-P1299,EVODEX.1-P1301,EVODEX.1-P1304,EVODEX.1-P1312",46527506173092877257276753113966966898191665108338088244769946865348382815517
EVODEX.1-N283,[#6:1](-[#16:2](-[#6:3])-[#6:10])(-[H:54])(-[H:55])-[H:56].[H]-[#16:31]-[#6:30]>>[#6:1](-[#16:31]-[#6:30])(-[H:54])(-[H:55])-[H:56].[#16:2](-[#6:3])-[#6:10],"EVODEX.1-P1300,EVODEX.1-P1302,EVODEX.1-P1313,EVODEX.1-P1314,EVODEX.1-P1318",34859213610842768896794385513711237644286909078051926490057465734449697066296
EVODEX.1-N284,[H]-[#7:92](-[#6:91])-[H:104].[#6:11]-[#7:12](-[#6:13](=[#8:14])-[H:110])-[#6:15]>>[#6:13](=[#8:14])(-[#7:92](-[#6:91])-[H:104])-[H:110].[H]-[#7:12](-[#6:11])-[#6:15],"EVODEX.1-P1325,EVODEX.1-P1328,EVODEX.1-P1332,EVODEX.1-P1333,EVODEX.1-P1334",12337292912026024938331015279721162883207446324118787976200546400861158211788
EVODEX.1-N285,[H]-[#7:6](-[#6@:5])-[H:16]>>[H]-[#6](=[#8])-[#7:6](-[#6@:5])-[H:16],"EVODEX.1-P1329,EVODEX.1-P1330,EVODEX.1-P1336,EVODEX.1-P5792,EVODEX.1-P5793",49840128555911174758446498567775545325408513613377767954356521053870635766857
EVODEX.1-N286,[H]-[#6:1](-[#6:2])(-[H:24])-[H:25].[#6:10]-[#6:11](-[#6:12](=[#8:13])-[#8:14])(-[H:28])-[H:29]>>[#6:1](-[#6:2])(-[#6:12](=[#8:13])-[#8:14])(-[H:24])-[H:25].[H]-[#6:11](-[#6:10])(-[H:28])-[H:29],"EVODEX.1-P1337,EVODEX.1-P1338,EVODEX.1-P1339,EVODEX.1-P1341,EVODEX.1-P3045",64598805518167209266894179962028227032670210088116378320869120508990868865937
EVODEX.1-N287,[H]-[#7:9](-[#6:10])-[H:35]>>[H]-[#7](-[H])-[#6](=[#8])-[#7:9](-[#6:10])-[H:35],"EVODEX.1-P1342,EVODEX.1-P1344,EVODEX.1-P1351,EVODEX.1-P1353,EVODEX.1-P1356",114715205382490953590558330842232979890172259591653559467731774214200876779588
EVODEX.1-N288,[H]-[#7](-[H])-[#6](=[#8])-[#7:4](-[#6:5])-[H:11]>>[H]-[#7:4](-[#6:5])-[H:11],"EVODEX.1-P1349,EVODEX.1-P5709,EVODEX.1-P5733,EVODEX.1-P5782,EVODEX.1-P5796",44992922963278559939080320863634300097383548724550339528573610582647442801215
EVODEX.1-N289,[H]-[#7:9](-[#6:10])-[H:31].[#7:1]=[#6:2](-[#7:3])-[#7:4](-[#6:5])-[H:38]>>[H]-[#7:4](-[#6:5])-[H:38].[#7:1]=[#6:2](-[#7:3])-[#7:9](-[#6:10])-[H:31],"EVODEX.1-P1358,EVODEX.1-P1360,EVODEX.1-P1361,EVODEX.1-P1363,EVODEX.1-P1365",14064136131573224966502297975463412976310664170910772083119808714677258546816
EVODEX.1-N290,[H]-[#7:191](-[#6:190])-[H:454]>>[H]-[#7]=[#6](-[#7](-[H])-[H])-[#7:191](-[#6:190])-[H:454],"EVODEX.1-P1359,EVODEX.1-P1362,EVODEX.1-P1364,EVODEX.1-P1366,EVODEX.1-P5279",78486593707426124514038662164453083854305920008207547917279592402940556400530
EVODEX.1-N291,[#8:15]=[#6:16](-[#6@:17])-[H:34]>>[H]-[#8]-[#6](-[H])(-[H])-[#6](=[#8])-[#6@@:16](-[#8:15]-[H])(-[#6@:17])-[H:34],"EVODEX.1-P1367,EVODEX.1-P1370,EVODEX.1-P1372,EVODEX.1-P1389,EVODEX.1-P1390",90710861191780211733279987449427856952658098374997071681621580812722228692569
EVODEX.1-N292,[H]-[#8:6]-[#6:4](-[#6:2](-[#6:1])=[#8:3])=[#8:5].[#8:7]=[#6:8](-[#6:9])-[H:34]>>[#6:4](=[#8:5])=[#8:6].[H]-[#8:7]-[#6:8](-[#6:2](-[#6:1])=[#8:3])(-[#6:9])-[H:34],"EVODEX.1-P1368,EVODEX.1-P1391,EVODEX.1-P1394,EVODEX.1-P1397,EVODEX.1-P1399",71685605503152712771421847278519696745953513931997873432329211120764058182345
EVODEX.1-N293,[#8:10]=[#6:11](-[#6:12])-[H:23].[H]-[#8]-[#6](=[#8])-[#6:5](-[#6:4])=[#8:6]>>[H]-[#8:10]-[#6:11](-[#6:5](-[#6:4])=[#8:6])(-[#6:12])-[H:23],"EVODEX.1-P1369,EVODEX.1-P1371,EVODEX.1-P1395,EVODEX.1-P1400,EVODEX.1-P1404",99850708912134649431918683019643771308255027241888940902635850077371677331432
EVODEX.1-N294,[H]-[#8]-[#6](=[#8])-[#6:12](-[#6:11])=[#8:13].[#6:2]-[#6:4](=[#6:5](-[#6:6])-[H:24])-[H:25]>>[H]-[#6:4](-[#6:2])(-[#6@:5](-[#6:6])(-[#6:12](-[#6:11])=[#8:13])-[H:24])-[H:25],"EVODEX.1-P1373,EVODEX.1-P1375,EVODEX.1-P1377,EVODEX.1-P1383,EVODEX.1-P1386",32162954504126039095388225214622840152486483428832713474022330658798421843100
EVODEX.1-N295,[H]-[#8:6]-[#6:4](-[#6:2](-[#6:1])=[#8:3])=[#8:5].[#6:12]-[#6:13](=[#6:14](-[#6:15])-[H:36])-[H:37]>>[#6:4](=[#8:5])=[#8:6].[H]-[#6:14](-[#6@@:13](-[#6:2](-[#6:1])=[#8:3])(-[#6:12])-[H:37])(-[#6:15])-[H:36],"EVODEX.1-P1374,EVODEX.1-P1378,EVODEX.1-P1379,EVODEX.1-P1381,EVODEX.1-P1382",59743375698370177702050763650455794289167874946348444182365604962946460691048
EVODEX.1-N296,[#6:2]-[#6:4](=[#6:5](-[#6:6])-[H:24])-[H:25]>>[H]-[#6](-[H])(-[H])-[#6](=[#8])-[#6@:5](-[#6:4](-[H])(-[#6:2])-[H:25])(-[#6:6])-[H:24],"EVODEX.1-P1376,EVODEX.1-P1380,EVODEX.1-P1384,EVODEX.1-P1385,EVODEX.1-P1387",27375000037729994202135312747733279548593735467537919926375833173461373125288
EVODEX.1-N297,[H]-[#8]-[#6](-[H])(-[H])-[#6](=[#8])-[#6@](-[H])(-[#8]-[H])-[#6:5](-[#6:4])(-[#8:6]-[H])-[H:19]>>[#6:4]-[#6:5](=[#8:6])-[H:19],"EVODEX.1-P1388,EVODEX.1-P6263,EVODEX.1-P6267,EVODEX.1-P6276,EVODEX.1-P6279",27122210580203323078217216374475831869714553154274016124224673377585984146152
EVODEX.1-N298,[#6:10]-[#6:11](=[#8:12])-[H:23]>>[H]-[#8]-[#6](=[#8])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#6@@:11](-[#6:10])(-[#8:12]-[H])-[H:23],"EVODEX.1-P1392,EVODEX.1-P1403,EVODEX.1-P1405,EVODEX.1-P1406,EVODEX.1-P1407",108020080361704842991487323471504866261106576466123159397691150001358702534241
EVODEX.1-N299,[H]-[#8:12]-[#6:10](-[#6:8](-[#6:7])=[#8:9])=[#8:11]>>[#6:10](=[#8:11])=[#8:12].[H]-[#6:8](-[#6:7])=[#8:9],"EVODEX.1-P1393,EVODEX.1-P6140,EVODEX.1-P6190,EVODEX.1-P6194,EVODEX.1-P6195",103803904139095282881185966693673701362246830817363552891222725054832909415613
EVODEX.1-N300,[#8:12]=[#6:13](-[#6:14])-[H:27].[H]-[#6:2](=[#8:1])-[#6:3]>>[H]-[#8:12]-[#6@@:13](-[#6:2](=[#8:1])-[#6:3])(-[#6:14])-[H:27],"EVODEX.1-P1396,EVODEX.1-P1398,EVODEX.1-P6181,EVODEX.1-P6182,EVODEX.1-P6286",34466312457816058543665030892903064923687307177730553204243449861936531787769
EVODEX.1-N301,[H]-[#6:1](-[#6:2])(-[H:58])-[H:59].[#6:5](-[#6:6](-[#6:7])(-[H:96])-[H:97])(-[H:98])(-[H:99])-[H:100]>>[#6:1](-[#6:2])(-[#6:5](-[H:98])(-[H:99])-[H:100])(-[H:58])-[H:59].[H]-[#6:6](-[#6:7])(-[H:96])-[H:97],"EVODEX.1-P1401,EVODEX.1-P2848,EVODEX.1-P3060,EVODEX.1-P3064,EVODEX.1-P3784",5533025125034263480613599278941969029970444235037873997113600327871956776595
EVODEX.1-N302,[H]-[#6:1](-[#6:2])(-[H:58])-[H:59]>>[H]-[#6](-[H])(-[H])-[#6:1](-[#6:2])(-[H:58])-[H:59],"EVODEX.1-P1402,EVODEX.1-P3028,EVODEX.1-P3061,EVODEX.1-P3071,EVODEX.1-P3786",7160881732106515495299254641624859107663164723630719505603579016465612280050
EVODEX.1-N303,[H]-[#6](=[#8])-[#7:4](-[#6:5])-[H:16]>>[H]-[#7:4](-[#6:5])-[H:16],"EVODEX.1-P1410,EVODEX.1-P5798,EVODEX.1-P5801,EVODEX.1-P5804,EVODEX.1-P5823",71001838660248728575302097503548394209770822019330831117001914000766830066889
EVODEX.1-N304,[H]-[#8:5]-[#6:4]>>[H]-[#8]-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[#6](-[H])=[#6](-[H])-[#6](=[#8])-[#8:5]-[#6:4]):[#6](-[H]):[#6]:1-[H],"EVODEX.1-P1411,EVODEX.1-P1412,EVODEX.1-P1478,EVODEX.1-P1681,EVODEX.1-P4113",59293387764960815954078839339712076805613906238210912978035244960381038849706
EVODEX.1-N305,[H]-[#8:26]-[#6:27]>>[H]-[#8]-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[#6](-[H])=[#6](-[H])-[#6](=[#8])-[#8:26]-[#6:27]):[#6](-[H]):[#6]:1-[#8]-[H],"EVODEX.1-P1416,EVODEX.1-P1524,EVODEX.1-P1683,EVODEX.1-P2103,EVODEX.1-P4048",46520357883980413262737064009326811391734082488534343575702942160804436652998
EVODEX.1-N306,[H]-[#7:64](-[#6:63])-[H:115]>>[H]-[#8]-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[#6](-[H])=[#6](-[H])-[#6](=[#8])-[#7:64](-[#6:63])-[H:115]):[#6](-[H]):[#6]:1-[#8]-[#6](-[H])(-[H])-[H],"EVODEX.1-P1419,EVODEX.1-P1420,EVODEX.1-P1422,EVODEX.1-P1423,EVODEX.1-P1522",36932592955110733049679301577469791770574125215615210832389414659408606119711
EVODEX.1-N307,[H]-[#7:68](-[#6:67])-[H:113]>>[H]-[#8]-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[#6](-[H])=[#6](-[H])-[#6](=[#8])-[#7:68](-[#6:67])-[H:113]):[#6](-[H]):[#6]:1-[H],"EVODEX.1-P1421,EVODEX.1-P1424,EVODEX.1-P1425,EVODEX.1-P1553,EVODEX.1-P1836",78389958198583429180476728133377221598722413333405143059568833212409386081214
EVODEX.1-N308,[H]-[#7:55](-[#6:56])-[H:160]>>[H]-[#8]-[#6](=[#8])-[#6](-[H])(-[H])-[#6](=[#8])-[#7:55](-[#6:56])-[H:160],"EVODEX.1-P1426,EVODEX.1-P1427,EVODEX.1-P1428,EVODEX.1-P1429,EVODEX.1-P2067",86747074915734884906888830986019014964401907881000093959832798444709270969822
EVODEX.1-N309,[H]-[#8:73]-[#6:72]>>[H]-[#8]-[#6](=[#8])-[#6](-[H])(-[H])-[#6](=[#8])-[#8:73]-[#6:72],"EVODEX.1-P1432,EVODEX.1-P1433,EVODEX.1-P1435,EVODEX.1-P1597,EVODEX.1-P1600",105902725731559566655704180135741380391714575402393881883422830723305505593126
EVODEX.1-N310,[#6:1]-[#6:2](=[#8:3])-[#16:4]-[#6:5].[H]-[#8:67]-[#7:66]>>[#6:1]-[#6:2](=[#8:3])-[#8:67]-[#7:66].[H]-[#16:4]-[#6:5],"EVODEX.1-P1440,EVODEX.1-P1441,EVODEX.1-P1443,EVODEX.1-P1445,EVODEX.1-P1450",65448920808086701200623319992398591956326063976842407662838836589739127006166
EVODEX.1-N311,[H]-[#8]-[#6@]1(-[H])-[#6@](-[H])(-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H])-[#6@@](-[H])(-[#6](-[H])(-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#6](-[H])(-[H])-[#6](-[#6](-[H])(-[H])-[H])(-[#6](-[H])(-[H])-[H])-[#6@@](-[H])(-[#8]-[H])-[#6](=[#8])-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#16]-[#6:2](-[#6:1])=[#8:3])-[#8]-[#6@@]-1(-[H])-[#7]1:[#6](-[H]):[#7]:[#6]2:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:1:2.[H]-[#8:67]-[#7:66]>>[#6:1]-[#6:2](=[#8:3])-[#8:67]-[#7:66],"EVODEX.1-P1442,EVODEX.1-P1444,EVODEX.1-P1446,EVODEX.1-P1449,EVODEX.1-P1451",101673060053043110710249734156797891772538423248152474237199859098330233403716
EVODEX.1-N312,[H]-[#8:17]-[#6:16]>>[H]-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#8:17]-[#6:16],"EVODEX.1-P1453,EVODEX.1-P1833,EVODEX.1-P1875,EVODEX.1-P1997,EVODEX.1-P2049",56721546591943920421483862258972943629383765555785554967841640317376075732630
EVODEX.1-N313,[H]-[#8:34]-[#6:32]>>[H]-[#8]-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[#6](-[H])=[#6](-[H])-[#6](=[#8])-[#8:34]-[#6:32]):[#6](-[H]):[#6]:1-[#8]-[#6](-[H])(-[H])-[H],"EVODEX.1-P1456,EVODEX.1-P1619,EVODEX.1-P1622,EVODEX.1-P1623,EVODEX.1-P2102",101923514426544470666066599923381201363224529723629652314029012466076512040271
EVODEX.1-N314,[H]-[#8]-[#6@]1(-[H])-[#6@](-[H])(-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H])-[#6@@](-[H])(-[#6](-[H])(-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#6](-[H])(-[H])-[#6](-[#6](-[H])(-[H])-[H])(-[#6](-[H])(-[H])-[H])-[#6@@](-[H])(-[#8]-[H])-[#6](=[#8])-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#16]-[#6:5](-[#6:4])=[#8:6])-[#8]-[#6@@]-1(-[H])-[#7]1:[#6](-[H]):[#7]:[#6]2:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:1:2>>[H]-[#8]-[#6](=[#8])-[#6](-[H])(-[H])-[#7](-[H])-[#6:5](-[#6:4])=[#8:6],"EVODEX.1-P1460,EVODEX.1-P1461,EVODEX.1-P1644,EVODEX.1-P1645,EVODEX.1-P1840",78266602835424812553339828489931871228955950521626071290949220959571050637201
EVODEX.1-N315,[H]-[#8]-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[#6](-[H])=[#6](-[H])-[#6](=[#8])-[#8:10]-[#6:11]):[#6](-[H]):[#6]:1-[#8]-[#6](-[H])(-[H])-[H]>>[H]-[#8:10]-[#6:11],"EVODEX.1-P1474,EVODEX.1-P4107,EVODEX.1-P4111,EVODEX.1-P4120,EVODEX.1-P4122",109020905083182248023544214379126487513539134857165085778642953327200920992662
EVODEX.1-N316,[H]-[#8]-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[#6](-[H])=[#6](-[H])-[#6](=[#8])-[#8:7]-[#6:6]):[#6](-[H]):[#6]:1-[H]>>[H]-[#8:7]-[#6:6],"EVODEX.1-P1475,EVODEX.1-P1476,EVODEX.1-P1477,EVODEX.1-P1479,EVODEX.1-P2093",46525196512978668636162173739068223270757201980243282685944530499023849202390
EVODEX.1-N317,[H]-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#8:18]-[#6:19]>>[H]-[#8:18]-[#6:19],"EVODEX.1-P1483,EVODEX.1-P3853,EVODEX.1-P3863,EVODEX.1-P4005,EVODEX.1-P4028",100519053841039708175221480407266093482380754434056563603124802947762610364959
EVODEX.1-N318,[H]-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#8:12]-[#6:13]>>[H]-[#8:12]-[#6:13],"EVODEX.1-P1487,EVODEX.1-P3868,EVODEX.1-P3918,EVODEX.1-P4001,EVODEX.1-P4076",100619723801726773889890596022953520365917388803683186532597188720775180502066
EVODEX.1-N319,[H]-[#8:21]-[#6:20]>>[H]-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#8:21]-[#6:20],"EVODEX.1-P1488,EVODEX.1-P1891,EVODEX.1-P1894,EVODEX.1-P1902,EVODEX.1-P4008",29826554141484579548795315043838336126555644721002830211300621579459582484753
EVODEX.1-N320,[H]-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#8:14]-[#6:15]>>[H]-[#8:14]-[#6:15],"EVODEX.1-P1491,EVODEX.1-P3994,EVODEX.1-P4000,EVODEX.1-P4012,EVODEX.1-P4070",75515731925208528190301115894282982289204912914836827448082132421931361249267
EVODEX.1-N321,[H]-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#8:10]-[#6:11]>>[H]-[#8:10]-[#6:11],"EVODEX.1-P1493,EVODEX.1-P3989,EVODEX.1-P3991,EVODEX.1-P4042,EVODEX.1-P4067",93653298130765641677256380230856151127964292054433173518204050563398300571858
EVODEX.1-N322,[H]-[#6](=[#6](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#8:20]-[#6@@:21]>>[H]-[#8:20]-[#6@@:21],"EVODEX.1-P1494,EVODEX.1-P3881,EVODEX.1-P3957,EVODEX.1-P4018,EVODEX.1-P4135",8853465277873531033247044790187826317948268059681691868995811542785977229421
EVODEX.1-N323,[#6:5]-[#6:6](=[#8:7])-[#16:8]-[#6:9].[H]-[#6@@:61](-[#6:60])(-[#8:62])-[#6:63]>>[#6:5]-[#6:6](=[#8:7])-[#6:61](-[#6:60])(-[#8:62])-[#6:63].[H]-[#16:8]-[#6:9],"EVODEX.1-P1496,EVODEX.1-P1510,EVODEX.1-P1514,EVODEX.1-P1516,EVODEX.1-P1848",67677209694274337805607018371690727569252982383512015247861050625401671982893
EVODEX.1-N324,[H]-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#8:5]-[#6:6]>>[H]-[#8:5]-[#6:6],"EVODEX.1-P1497,EVODEX.1-P3884,EVODEX.1-P4136,EVODEX.1-P4138,EVODEX.1-P4140",53889696009482709679484480272497901848863344635324130045509406803620792866080
EVODEX.1-N325,[#6:53]-[#6:54](-[#8:55])(-[#6:56])-[#6:60](=[#8:61])-[#6:62]>>[H]-[#8]-[#6@]1(-[H])-[#6@](-[H])(-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H])-[#6@@](-[H])(-[#6](-[H])(-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#6](-[H])(-[H])-[#6](-[#6](-[H])(-[H])-[H])(-[#6](-[H])(-[H])-[H])-[#6@@](-[H])(-[#8]-[H])-[#6](=[#8])-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#16]-[#6:60](=[#8:61])-[#6:62])-[#8]-[#6@@]-1(-[H])-[#7]1:[#6](-[H]):[#7]:[#6]2:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:1:2.[H]-[#6@@:54](-[#6:53])(-[#8:55])-[#6:56],"EVODEX.1-P1499,EVODEX.1-P1504,EVODEX.1-P1509,EVODEX.1-P1511,EVODEX.1-P1852",84914037193486347763674608360338706048099587710284503659184148952429309696430
EVODEX.1-N326,[H]-[#8]-[#6@]1(-[H])-[#6@](-[H])(-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[H])-[#6@@](-[H])(-[#6](-[H])(-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#15](=[#8])(-[#8]-[H])-[#8]-[#6](-[H])(-[H])-[#6](-[#6](-[H])(-[H])-[H])(-[#6](-[H])(-[H])-[H])-[#6@@](-[H])(-[#8]-[H])-[#6](=[#8])-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#7](-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#16]-[#6:49](=[#8:50])-[#6:51])-[#8]-[#6@@]-1(-[H])-[#7]1:[#6](-[H]):[#7]:[#6]2:[#6](-[#7](-[H])-[H]):[#7]:[#6](-[H]):[#7]:[#6]:1:2.[H]-[#6@@:58](-[#6:57])(-[#8:59])-[#6:60]>>[#6:49](=[#8:50])(-[#6:51])-[#6:58](-[#6:57])(-[#8:59])-[#6:60],"EVODEX.1-P1501,EVODEX.1-P1505,EVODEX.1-P1508,EVODEX.1-P1849,EVODEX.1-P1851",105777725968615531978509785896707990876403027464777752033115300128105423803983
EVODEX.1-N327,[H]-[#16:48]-[#6:47].[#6:53]-[#6:54](=[#8:55])-[#6:56](-[#8:57])(-[#6:58])-[#6:62]>>[#6:47]-[#16:48]-[#6:54](-[#6:53])=[#8:55].[H]-[#6:56](-[#8:57])(-[#6:58])-[#6:62],"EVODEX.1-P1502,EVODEX.1-P1503,EVODEX.1-P1506,EVODEX.1-P1850,EVODEX.1-P1854",63445616522900392552400288300473568917794592145708448963484923615398181965872
EVODEX.1-N328,[H]-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](-[H])(-[H])-[#6](=[#8])-[#8:16]-[#6:17]>>[H]-[#8:16]-[#6:17],"EVODEX.1-P1507,EVODEX.1-P3867,EVODEX.1-P3935,EVODEX.1-P3966,EVODEX.1-P3997",40028753636896995850427357416575839598893179273745005082489932754506272294548
EVODEX.1-N329,[H]-[#7:69](-[#6:68])-[H:114]>>[H]-[#8]-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[#6](-[H])=[#6](-[H])-[#6](=[#8])-[#7:69](-[#6:68])-[H:114]):[#6](-[H]):[#6]:1-[#8]-[H],"EVODEX.1-P1519,EVODEX.1-P1520,EVODEX.1-P1526,EVODEX.1-P1727,EVODEX.1-P1839",44572221294162824925682799233859779830829041971112028498721828085972601748776
EVODEX.1-N330,[H]-[#7:6](-[#6@:5])-[H:22]>>[H]-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[#6](=[#8])-[#7:6](-[#6@:5])-[H:22]):[#6](-[H]):[#6]:1-[H],"EVODEX.1-P1531,EVODEX.1-P1532,EVODEX.1-P4999,EVODEX.1-P5787,EVODEX.1-P5788",90634447988171093976926710815801872364499395834066041752995444419307062957565
EVODEX.1-N331,[#6:8]-[#6:9](=[#8:10])-[#16:11]-[#6:12]>>[H]-[#8]-[#6](=[#8])-[#6]1:[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6](-[H]):[#6]:1-[#7](-[H])-[#6:9](-[#6:8])=[#8:10].[H]-[#16:11]-[#6:12],"EVODEX.1-P1533,EVODEX.1-P1536,EVODEX.1-P1538,EVODEX.1-P1545,EVODEX.1-P1547",47014890174659349195412087483061857409777545520774661101244516004761474636166
