id,smirks,sources
EVODEX.2-E21,[#6:3]-[#6:4](-[#6@:5])(-[#1:76])-[#1].[#8:69]=[#8:70]>>[#6:3]-[#6@@:4](-[#8:69]-[#1])(-[#6@:5])-[#1:76].[#8:70](-[#1])-[#1],"EVODEX.2-P582,EVODEX.2-P222,EVODEX.2-P608,EVODEX.2-P549,EVODEX.2-P547"
EVODEX.2-E22,[#6:6]-[#6:7](-[#7:8](-[#1])-[#1])=[#8:9].[#8:10](-[#1])-[#1]>>[#6:6]-[#6:7](=[#8:9])-[#8:10]-[#1].[#7:8](-[#1])(-[#1])-[#1],"EVODEX.2-P4357,EVODEX.2-P4668,EVODEX.2-P4961,EVODEX.2-P5033,EVODEX.2-P4440"
EVODEX.2-E23,[#8:23]-[#15:24](=[#8:25])(-[#8:26]-[#1])-[#8:27].([#8:32]=[#6:33]1:[#6:34](:[#6:35](:[#7:36](-[#6@@:37]):[#6:58](=[#8:59]):[#7:60]:1-[#1])-[#1:78])-[#1:77].[#8:41]-[#15:42](=[#8:43])(-[#8:44])-[#8:45]-[#15:46](=[#8:47])(-[#8:48])-[#8:49])>>([#8:23]-[#15:24](=[#8:25])(-[#8:26]-[#15:42](-[#8:41])(=[#8:43])-[#8:44])-[#8:27].[#7:36]1(-[#6@@:37]):[#6:35](:[#6:34](:[#6:33](=[#8:32]):[#7:60](:[#6:58]:1=[#8:59])-[#1])-[#1:77])-[#1:78]).[#8:45](-[#15:46](=[#8:47])(-[#8:48])-[#8:49])-[#1],"EVODEX.2-P3403,EVODEX.2-P6391,EVODEX.2-P3453,EVODEX.2-P3405,EVODEX.2-P3463"
EVODEX.2-E24,[#6:1]-[#6:2](=[#8:3])-[#16:4]-[#6:5].([#6:64]-[#8:65]-[#1].[#8:69]-[#6@@:68](-[#6@@:66])(-[#6@:70])-[#1:134])>>([#6:1]-[#6:2](=[#8:3])-[#8:65]-[#6:64].[#8:69]-[#6@:68](-[#6@:70])(-[#6@@:66])-[#1:134]).[#16:4](-[#6:5])-[#1],"EVODEX.2-P2007,EVODEX.2-P2016,EVODEX.2-P2011,EVODEX.2-P1732,EVODEX.2-P1733"
EVODEX.2-E25,[#6:13]-[#6:14](=[#8:15])-[#16:16]-[#6:17].([#6:64]-[#6@:65](-[#7:66])(-[#6:84](=[#8:85])-[#7:86])-[#1:185].[#6:82]-[#7:83](-[#1])-[#1])>>([#6:13]-[#6:14](=[#8:15])-[#7:83](-[#6:82])-[#1].[#7:66]-[#6@@:65](-[#6:64])(-[#6:84](=[#8:85])-[#7:86])-[#1:185]).[#16:16](-[#6:17])-[#1],"EVODEX.2-P2052,EVODEX.2-P2057,EVODEX.2-P2058,EVODEX.2-P2062,EVODEX.2-P2056"
EVODEX.2-E26,[#6:3]-[#16:4]-[#6:5](-[#6@:6])(-[#1:18])-[#1:19].[#8:11](-[#1])-[#1]>>[#6:5](-[#6@:6])(-[#8:11]-[#1])(-[#1:18])-[#1:19].[#6:3]-[#16:4]-[#1],"EVODEX.2-P3804,EVODEX.2-P4323,EVODEX.2-P4543,EVODEX.2-P4321,EVODEX.2-P4540"
EVODEX.2-E27,[#8:1]=[#6:2](-[#6:3](-[#8:4]-[#1])(-[#1:19])-[#1])-[#6@:5]>>[#8:1](-[#6@@:2](-[#6:3](=[#8:4])-[#1:19])(-[#6@:5])-[#1])-[#1],"EVODEX.2-P5853,EVODEX.2-P5855,EVODEX.2-P5857,EVODEX.2-P5856,EVODEX.2-P5850"
EVODEX.2-E28,[#8:1]=[#6:2](-[#6@:3](-[#8:4]-[#1])(-[#6@:5])-[#1])-[#1:23]>>[#8:1](-[#6:2](-[#6:3](=[#8:4])-[#6@:5])(-[#1:23])-[#1])-[#1],"EVODEX.2-P5851,EVODEX.2-P5849,EVODEX.2-P5848,EVODEX.2-P5847,EVODEX.2-P5846"
EVODEX.2-E29,[#8:23]-[#15:24](=[#8:25])(-[#8:26]-[#1])-[#8:27].([#7:32]-[#6:33]1:[#7:34]:[#6:35](:[#7:36]:[#6:37]2:[#6:38]:1:[#7:39]:[#6:40](:[#7:41]:2-[#6@@:42])-[#1:82])-[#1:81].[#8:46]-[#15:47](=[#8:48])(-[#8:49])-[#8:50]-[#15:51](=[#8:52])(-[#8:53])-[#8:54])>>([#8:23]-[#15:24](=[#8:25])(-[#8:26]-[#15:47](-[#8:46])(=[#8:48])-[#8:49])-[#8:27].[#7:41]1(-[#6@@:42]):[#6:37]2:[#7:36]:[#6:35](:[#7:34]:[#6:33](-[#7:32]):[#6:38]:2:[#7:39]:[#6:40]:1-[#1:82])-[#1:81]).[#8:50](-[#15:51](=[#8:52])(-[#8:53])-[#8:54])-[#1],"EVODEX.2-P3452,EVODEX.2-P6387,EVODEX.2-P3401,EVODEX.2-P3449,EVODEX.2-P3398"
EVODEX.2-E30,([#7:25]-[#6:26]1:[#6:27](:[#6:28](:[#7:29](-[#6@@:30]):[#6:51](=[#8:52]):[#7:53]:1)-[#1:57])-[#1:56].[#8:34]-[#15:35](=[#8:36])(-[#8:37])-[#8:38]-[#15:39](=[#8:40])(-[#8:41])-[#8:42]).[#8:17]-[#15:18](=[#8:19])(-[#8:20])-[#8:21]-[#1]>>([#8:17]-[#15:18](=[#8:19])(-[#8:20])-[#8:21]-[#15:35](-[#8:34])(=[#8:36])-[#8:37].[#7:29]1(-[#6@@:30]):[#6:28](:[#6:27](:[#6:26](-[#7:25]):[#7:53]:[#6:51]:1=[#8:52])-[#1:56])-[#1:57]).[#8:38](-[#15:39](=[#8:40])(-[#8:41])-[#8:42])-[#1],"EVODEX.2-P3397,EVODEX.2-P3396,EVODEX.2-P3454,EVODEX.2-P3421,EVODEX.2-P3420"
