id,smirks,sources
EVODEX.0-Em189,CC(=O)[O:82]>>OP(O)(=O)[O:82],"EVODEX.0-P2620,EVODEX.0-P2644,EVODEX.0-P2658,EVODEX.0-P2672,EVODEX.0-P3320,EVODEX.0-P3338,EVODEX.0-P3352,EVODEX.0-P3414,EVODEX.0-P19931,EVODEX.0-P19988,EVODEX.0-P27715,EVODEX.0-P44143,EVODEX.0-P48924,EVODEX.0-P48941,EVODEX.0-P49415,EVODEX.0-P49447,EVODEX.0-P49469,EVODEX.0-P49487,EVODEX.0-P49543,EVODEX.0-P49572,EVODEX.0-P49596,EVODEX.0-P49622,EVODEX.0-P49639,EVODEX.0-P49670,EVODEX.0-P49686,EVODEX.0-P49703,EVODEX.0-P49722,EVODEX.0-P49750,EVODEX.0-P49787,EVODEX.0-P49813,EVODEX.0-P49837,EVODEX.0-P49867,EVODEX.0-P49880,EVODEX.0-P49894,EVODEX.0-P49911,EVODEX.0-P49928,EVODEX.0-P49942,EVODEX.0-P50020,EVODEX.0-P50049,EVODEX.0-P50063,EVODEX.0-P50079,EVODEX.0-P50093,EVODEX.0-P50107,EVODEX.0-P50127,EVODEX.0-P50141,EVODEX.0-P50158,EVODEX.0-P50174,EVODEX.0-P50255,EVODEX.0-P50260,EVODEX.0-P50295,EVODEX.0-P50326,EVODEX.0-P50340,EVODEX.0-P50357,EVODEX.0-P50374,EVODEX.0-P50391,EVODEX.0-P50411,EVODEX.0-P50424,EVODEX.0-P50440,EVODEX.0-P50458,EVODEX.0-P50482,EVODEX.0-P50488,EVODEX.0-P50520,EVODEX.0-P50533,EVODEX.0-P50560,EVODEX.0-P50564,EVODEX.0-P50578,EVODEX.0-P50608,EVODEX.0-P50642,EVODEX.0-P50659,EVODEX.0-P50704,EVODEX.0-P50721,EVODEX.0-P50736,EVODEX.0-P50749,EVODEX.0-P50766,EVODEX.0-P50820,EVODEX.0-P50837,EVODEX.0-P50854,EVODEX.0-P50879,EVODEX.0-P50899,EVODEX.0-P50928,EVODEX.0-P50941,EVODEX.0-P50958,EVODEX.0-P50972,EVODEX.0-P50992,EVODEX.0-P51023,EVODEX.0-P51040,EVODEX.0-P51057,EVODEX.0-P51074,EVODEX.0-P51094,EVODEX.0-P51108,EVODEX.0-P51125,EVODEX.0-P51159,EVODEX.0-P51192,EVODEX.0-P51232,EVODEX.0-P51263,EVODEX.0-P51280,EVODEX.0-P51307,EVODEX.0-P51322,EVODEX.0-P51338,EVODEX.0-P51356,EVODEX.0-P51369,EVODEX.0-P51387,EVODEX.0-P51404,EVODEX.0-P51440,EVODEX.0-P51504,EVODEX.0-P51518,EVODEX.0-P51573,EVODEX.0-P51600,EVODEX.0-P51609,EVODEX.0-P51624,EVODEX.0-P51649,EVODEX.0-P51696,EVODEX.0-P51712,EVODEX.0-P51729,EVODEX.0-P51746,EVODEX.0-P51800,EVODEX.0-P51809,EVODEX.0-P51832,EVODEX.0-P51853,EVODEX.0-P51870,EVODEX.0-P51918,EVODEX.0-P51949,EVODEX.0-P51996,EVODEX.0-P52050,EVODEX.0-P52064,EVODEX.0-P52078,EVODEX.0-P52092,EVODEX.0-P52155,EVODEX.0-P52214,EVODEX.0-P52226,EVODEX.0-P52246,EVODEX.0-P52282,EVODEX.0-P52316,EVODEX.0-P52325,EVODEX.0-P52349,EVODEX.0-P52366,EVODEX.0-P52398,EVODEX.0-P52428,EVODEX.0-P52448,EVODEX.0-P52457,EVODEX.0-P52482,EVODEX.0-P52491,EVODEX.0-P52544,EVODEX.0-P52559,EVODEX.0-P52579,EVODEX.0-P52580,EVODEX.0-P52581,EVODEX.0-P52584,EVODEX.0-P52597,EVODEX.0-P52612,EVODEX.0-P52625,EVODEX.0-P52639,EVODEX.0-P52711,EVODEX.0-P52725,EVODEX.0-P52732,EVODEX.0-P52775,EVODEX.0-P52823,EVODEX.0-P52869,EVODEX.0-P52889,EVODEX.0-P52906,EVODEX.0-P52932,EVODEX.0-P52937,EVODEX.0-P52985,EVODEX.0-P53000,EVODEX.0-P53014,EVODEX.0-P53028,EVODEX.0-P53044,EVODEX.0-P53073,EVODEX.0-P53100,EVODEX.0-P53115,EVODEX.0-P53131,EVODEX.0-P53146,EVODEX.0-P53204,EVODEX.0-P53219,EVODEX.0-P53241,EVODEX.0-P53301,EVODEX.0-P53315,EVODEX.0-P53405,EVODEX.0-P53421,EVODEX.0-P53435,EVODEX.0-P53452,EVODEX.0-P53479,EVODEX.0-P53483,EVODEX.0-P53526,EVODEX.0-P53543,EVODEX.0-P53562,EVODEX.0-P53577,EVODEX.0-P53581,EVODEX.0-P53611,EVODEX.0-P53697,EVODEX.0-P53711,EVODEX.0-P53714,EVODEX.0-P53722,EVODEX.0-P54089"
EVODEX.0-Em190,[O:63][P:64](=[O:65])([O:66])[O:67].CC(=O)[O:82]>>[O:63][P:64](=[O:65])([O:66])[O:82],"EVODEX.0-P2621,EVODEX.0-P2640,EVODEX.0-P2657,EVODEX.0-P2669,EVODEX.0-P3324,EVODEX.0-P3334,EVODEX.0-P3356,EVODEX.0-P3418,EVODEX.0-P19928,EVODEX.0-P19985,EVODEX.0-P27709,EVODEX.0-P49425,EVODEX.0-P49451,EVODEX.0-P49473,EVODEX.0-P49491,EVODEX.0-P49538,EVODEX.0-P49567,EVODEX.0-P49604,EVODEX.0-P49634,EVODEX.0-P49651,EVODEX.0-P49681,EVODEX.0-P49698,EVODEX.0-P49715,EVODEX.0-P49730,EVODEX.0-P49758,EVODEX.0-P49784,EVODEX.0-P49807,EVODEX.0-P49845,EVODEX.0-P49875,EVODEX.0-P49889,EVODEX.0-P49906,EVODEX.0-P49923,EVODEX.0-P49937,EVODEX.0-P49954,EVODEX.0-P50028,EVODEX.0-P50057,EVODEX.0-P50074,EVODEX.0-P50088,EVODEX.0-P50102,EVODEX.0-P50119,EVODEX.0-P50135,EVODEX.0-P50153,EVODEX.0-P50169,EVODEX.0-P50186,EVODEX.0-P50271,EVODEX.0-P50303,EVODEX.0-P50334,EVODEX.0-P50352,EVODEX.0-P50369,EVODEX.0-P50386,EVODEX.0-P50403,EVODEX.0-P50415,EVODEX.0-P50435,EVODEX.0-P50450,EVODEX.0-P50466,EVODEX.0-P50496,EVODEX.0-P50528,EVODEX.0-P50545,EVODEX.0-P50559,EVODEX.0-P50573,EVODEX.0-P50587,EVODEX.0-P50616,EVODEX.0-P50650,EVODEX.0-P50667,EVODEX.0-P50712,EVODEX.0-P50729,EVODEX.0-P50744,EVODEX.0-P50761,EVODEX.0-P50778,EVODEX.0-P50828,EVODEX.0-P50845,EVODEX.0-P50862,EVODEX.0-P50875,EVODEX.0-P50891,EVODEX.0-P50907,EVODEX.0-P50936,EVODEX.0-P50950,EVODEX.0-P50966,EVODEX.0-P50984,EVODEX.0-P51000,EVODEX.0-P51035,EVODEX.0-P51052,EVODEX.0-P51069,EVODEX.0-P51086,EVODEX.0-P51102,EVODEX.0-P51120,EVODEX.0-P51137,EVODEX.0-P51170,EVODEX.0-P51204,EVODEX.0-P51240,EVODEX.0-P51275,EVODEX.0-P51292,EVODEX.0-P51316,EVODEX.0-P51330,EVODEX.0-P51346,EVODEX.0-P51360,EVODEX.0-P51378,EVODEX.0-P51391,EVODEX.0-P51408,EVODEX.0-P51448,EVODEX.0-P51502,EVODEX.0-P51516,EVODEX.0-P51571,EVODEX.0-P51601,EVODEX.0-P51612,EVODEX.0-P51636,EVODEX.0-P51650,EVODEX.0-P51691,EVODEX.0-P51706,EVODEX.0-P51723,EVODEX.0-P51740,EVODEX.0-P51794,EVODEX.0-P51862,EVODEX.0-P51879,EVODEX.0-P51891,EVODEX.0-P51902,EVODEX.0-P51912,EVODEX.0-P51943,EVODEX.0-P52004,EVODEX.0-P52045,EVODEX.0-P52059,EVODEX.0-P52073,EVODEX.0-P52087,EVODEX.0-P52163,EVODEX.0-P52215,EVODEX.0-P52225,EVODEX.0-P52240,EVODEX.0-P52276,EVODEX.0-P52310,EVODEX.0-P52329,EVODEX.0-P52360,EVODEX.0-P52393,EVODEX.0-P52422,EVODEX.0-P52445,EVODEX.0-P52461,EVODEX.0-P52476,EVODEX.0-P52495,EVODEX.0-P52541,EVODEX.0-P52557,EVODEX.0-P52591,EVODEX.0-P52605,EVODEX.0-P52620,EVODEX.0-P52634,EVODEX.0-P52648,EVODEX.0-P52709,EVODEX.0-P52723,EVODEX.0-P52740,EVODEX.0-P52769,EVODEX.0-P52817,EVODEX.0-P52897,EVODEX.0-P52914,EVODEX.0-P52929,EVODEX.0-P52947,EVODEX.0-P52979,EVODEX.0-P52995,EVODEX.0-P53009,EVODEX.0-P53023,EVODEX.0-P53038,EVODEX.0-P53068,EVODEX.0-P53094,EVODEX.0-P53110,EVODEX.0-P53125,EVODEX.0-P53141,EVODEX.0-P53198,EVODEX.0-P53214,EVODEX.0-P53309,EVODEX.0-P53327,EVODEX.0-P53430,EVODEX.0-P53445,EVODEX.0-P53464,EVODEX.0-P53474,EVODEX.0-P53495,EVODEX.0-P53520,EVODEX.0-P53537,EVODEX.0-P53560,EVODEX.0-P53593,EVODEX.0-P53609,EVODEX.0-P53701,EVODEX.0-P53709,EVODEX.0-P53720,EVODEX.0-P53728"
EVODEX.0-Em191,OP(O)(=O)[O:67][P:68].[H]O[C:81](=[O:80])[C:83]>>[H][C:81](=[O:80])[C:83].[H][O:67][P:68],"EVODEX.0-P2626,EVODEX.0-P2646,EVODEX.0-P2654,EVODEX.0-P2673,EVODEX.0-P3319,EVODEX.0-P3340,EVODEX.0-P3351,EVODEX.0-P3413"
EVODEX.0-Em192,PO[P:64]([O:63])(=[O:65])[O:66].CC(=O)[O:82]>>[O:63][P:64](=[O:65])([O:66])[O:82],"EVODEX.0-P2630,EVODEX.0-P2637,EVODEX.0-P2662,EVODEX.0-P2666,EVODEX.0-P3317,EVODEX.0-P3331,EVODEX.0-P3349,EVODEX.0-P3411,EVODEX.0-P19941,EVODEX.0-P19998,EVODEX.0-P27714,EVODEX.0-P49429,EVODEX.0-P49446,EVODEX.0-P49468,EVODEX.0-P49486,EVODEX.0-P49542,EVODEX.0-P49571,EVODEX.0-P49606,EVODEX.0-P49636,EVODEX.0-P49653,EVODEX.0-P49683,EVODEX.0-P49700,EVODEX.0-P49717,EVODEX.0-P49731,EVODEX.0-P49759,EVODEX.0-P49786,EVODEX.0-P49812,EVODEX.0-P49846,EVODEX.0-P49876,EVODEX.0-P49891,EVODEX.0-P49908,EVODEX.0-P49925,EVODEX.0-P49939,EVODEX.0-P49956,EVODEX.0-P50029,EVODEX.0-P50059,EVODEX.0-P50076,EVODEX.0-P50090,EVODEX.0-P50104,EVODEX.0-P50121,EVODEX.0-P50137,EVODEX.0-P50155,EVODEX.0-P50171,EVODEX.0-P50188,EVODEX.0-P50254,EVODEX.0-P50273,EVODEX.0-P50305,EVODEX.0-P50336,EVODEX.0-P50354,EVODEX.0-P50371,EVODEX.0-P50388,EVODEX.0-P50405,EVODEX.0-P50410,EVODEX.0-P50437,EVODEX.0-P50452,EVODEX.0-P50468,EVODEX.0-P50478,EVODEX.0-P50498,EVODEX.0-P50529,EVODEX.0-P50547,EVODEX.0-P50555,EVODEX.0-P50575,EVODEX.0-P50589,EVODEX.0-P50618,EVODEX.0-P50652,EVODEX.0-P50669,EVODEX.0-P50714,EVODEX.0-P50731,EVODEX.0-P50745,EVODEX.0-P50763,EVODEX.0-P50780,EVODEX.0-P50830,EVODEX.0-P50847,EVODEX.0-P50864,EVODEX.0-P50876,EVODEX.0-P50893,EVODEX.0-P50909,EVODEX.0-P50937,EVODEX.0-P50952,EVODEX.0-P50968,EVODEX.0-P50986,EVODEX.0-P51002,EVODEX.0-P51037,EVODEX.0-P51054,EVODEX.0-P51071,EVODEX.0-P51088,EVODEX.0-P51104,EVODEX.0-P51122,EVODEX.0-P51139,EVODEX.0-P51172,EVODEX.0-P51206,EVODEX.0-P51242,EVODEX.0-P51277,EVODEX.0-P51294,EVODEX.0-P51318,EVODEX.0-P51331,EVODEX.0-P51348,EVODEX.0-P51355,EVODEX.0-P51380,EVODEX.0-P51386,EVODEX.0-P51403,EVODEX.0-P51450,EVODEX.0-P51499,EVODEX.0-P51513,EVODEX.0-P51568,EVODEX.0-P51604,EVODEX.0-P51618,EVODEX.0-P51638,EVODEX.0-P51652,EVODEX.0-P51695,EVODEX.0-P51711,EVODEX.0-P51728,EVODEX.0-P51745,EVODEX.0-P51799,EVODEX.0-P51808,EVODEX.0-P51825,EVODEX.0-P51857,EVODEX.0-P51874,EVODEX.0-P51886,EVODEX.0-P51897,EVODEX.0-P51917,EVODEX.0-P51948,EVODEX.0-P52006,EVODEX.0-P52049,EVODEX.0-P52063,EVODEX.0-P52077,EVODEX.0-P52091,EVODEX.0-P52165,EVODEX.0-P52218,EVODEX.0-P52224,EVODEX.0-P52245,EVODEX.0-P52281,EVODEX.0-P52315,EVODEX.0-P52324,EVODEX.0-P52348,EVODEX.0-P52365,EVODEX.0-P52397,EVODEX.0-P52427,EVODEX.0-P52456,EVODEX.0-P52481,EVODEX.0-P52490,EVODEX.0-P52538,EVODEX.0-P52554,EVODEX.0-P52582,EVODEX.0-P52607,EVODEX.0-P52621,EVODEX.0-P52636,EVODEX.0-P52650,EVODEX.0-P52702,EVODEX.0-P52718,EVODEX.0-P52742,EVODEX.0-P52774,EVODEX.0-P52812,EVODEX.0-P52863,EVODEX.0-P52899,EVODEX.0-P52916,EVODEX.0-P52927,EVODEX.0-P52951,EVODEX.0-P52984,EVODEX.0-P52999,EVODEX.0-P53013,EVODEX.0-P53027,EVODEX.0-P53043,EVODEX.0-P53072,EVODEX.0-P53099,EVODEX.0-P53114,EVODEX.0-P53130,EVODEX.0-P53145,EVODEX.0-P53203,EVODEX.0-P53218,EVODEX.0-P53240,EVODEX.0-P53311,EVODEX.0-P53329,EVODEX.0-P53409,EVODEX.0-P53425,EVODEX.0-P53449,EVODEX.0-P53466,EVODEX.0-P53478,EVODEX.0-P53497,EVODEX.0-P53525,EVODEX.0-P53542,EVODEX.0-P53555,EVODEX.0-P53569,EVODEX.0-P53595,EVODEX.0-P53602,EVODEX.0-P53704,EVODEX.0-P53706,EVODEX.0-P53717,EVODEX.0-P53725,EVODEX.0-P54082"
EVODEX.0-Em193,[H][C:47](=[O:46])/[C:48]=[C:49]\[C:50]=[C:51][C:53]=[O:54].[H][O:45]>>[O:45][C:47](=[O:46])/[C:48]=[C:49]\[C:50]=[C:51][C:53]=[O:54],"EVODEX.0-P2699,EVODEX.0-P2717,EVODEX.0-P2995,EVODEX.0-P3231"
EVODEX.0-Em194,[H][C:47](=[O:46])/[C:48]=[C:49]\[C:50]=[C:51][C:53]=[O:54]>>[H]O[C:47](=[O:46])/[C:48]=[C:49]\[C:50]=[C:51][C:53]=[O:54],"EVODEX.0-P2701,EVODEX.0-P2719,EVODEX.0-P2997,EVODEX.0-P3233"
EVODEX.0-Em195,[H][O:45]>>O=CC=C/C=C\C(=O)[O:45],"EVODEX.0-P2702,EVODEX.0-P2720,EVODEX.0-P2998,EVODEX.0-P3234"
EVODEX.0-Em196,[H][C:10]([C:9]=[C:8][C:7]=[C:6])=[O:11].[H][O:56]>>[C:6]=[C:7][C:8]=[C:9][C:10](=[O:11])[O:56],"EVODEX.0-P2743,EVODEX.0-P3476"
EVODEX.0-Em197,[H][C:10]([C:9]=[C:8][C:7]=[C:6])=[O:11]>>[H]O[C:10]([C:9]=[C:8][C:7]=[C:6])=[O:11],"EVODEX.0-P2744,EVODEX.0-P3477"
EVODEX.0-Em198,[H][O:56]>>C=CC=CC(=O)[O:56],"EVODEX.0-P2748,EVODEX.0-P3475"
EVODEX.0-Em199,CS[C:8]([C:7]=[C:6])=[O:9]>>[H][C:8]([C:7]=[C:6])=[O:9],"EVODEX.0-P2825,EVODEX.0-P2841"
EVODEX.0-Em200,C=CC(=O)[S:48][C:47]>>[H][S:48][C:47],"EVODEX.0-P2826,EVODEX.0-P2837,EVODEX.0-P17739,EVODEX.0-P18109,EVODEX.0-P18177,EVODEX.0-P18562,EVODEX.0-P18944,EVODEX.0-P33566"
EVODEX.0-Em201,[H][S:48][C:47]>>C=CC(=O)[S:48][C:47],"EVODEX.0-P2830,EVODEX.0-P2843,EVODEX.0-P3061,EVODEX.0-P18185,EVODEX.0-P49851,EVODEX.0-P49855,EVODEX.0-P50195,EVODEX.0-P50207,EVODEX.0-P50222,EVODEX.0-P50226,EVODEX.0-P50241,EVODEX.0-P50503,EVODEX.0-P50507,EVODEX.0-P50623,EVODEX.0-P50627,EVODEX.0-P50784,EVODEX.0-P50785,EVODEX.0-P50800,EVODEX.0-P50801,EVODEX.0-P50914,EVODEX.0-P51015,EVODEX.0-P51019,EVODEX.0-P51151,EVODEX.0-P51155,EVODEX.0-P51176,EVODEX.0-P51177"
EVODEX.0-Em202,[H][S:48][C:47].[H][C:56]([C:55]=[C:54])=[O:57]>>[C:47][S:48][C:56]([C:55]=[C:54])=[O:57],"EVODEX.0-P2833,EVODEX.0-P2842,EVODEX.0-P3064"
EVODEX.0-Em203,[H][C:56]([C:55]=[C:54])=[O:57]>>CS[C:56]([C:55]=[C:54])=[O:57],"EVODEX.0-P2834,EVODEX.0-P2847,EVODEX.0-P3065"
EVODEX.0-Em204,CS[C:2]([C:1])=[O:3]>>OC(=O)[C:2]([C:1])=[O:3],"EVODEX.0-P2924,EVODEX.0-P17608"
EVODEX.0-Em205,CS[C:2]([C:1])=[O:3].[O:100]=[C:101]=[O:102]>>[H][O:100][C:101]([C:2]([C:1])=[O:3])=[O:102],"EVODEX.0-P2930,EVODEX.0-P17606"
EVODEX.0-Em206,[O:100]=[C:101]=[O:102]>>[H][O:100][C:101](C(C)=O)=[O:102],"EVODEX.0-P2931,EVODEX.0-P8121,EVODEX.0-P8502,EVODEX.0-P17607,EVODEX.0-P46058,EVODEX.0-P46063"
EVODEX.0-Em207,[C:1][C:2](=[O:3])[S:4].[O:100]=[C:101]=[O:102]>>[H][O:100][C:101]([C:2]([C:1])=[O:3])=[O:102],"EVODEX.0-P2933,EVODEX.0-P17605"
EVODEX.0-Em208,[H][C:29]([C:27]=[C:26]/[C:25]=[C:24]/[C:22]=[C:21]/[C:20]=[C:19]/[C:17]=[C:16]/[C:15]=[C:14]/[C:13]=[C:11]/[C:10]=[C:9]/[C:8]=[C:6]/[C:5]=[C:4]/[C:3]=[C:2])=[O:30].[H][O:81]>>[C:2]=[C:3]/[C:4]=[C:5]/[C:6]=[C:8]/[C:9]=[C:10]/[C:11]=[C:13]/[C:14]=[C:15]/[C:16]=[C:17]/[C:19]=[C:20]/[C:21]=[C:22]/[C:24]=[C:25]/[C:26]=[C:27][C:29](=[O:30])[O:81],"EVODEX.0-P3179,EVODEX.0-P3185"
EVODEX.0-Em209,[H][C:29]([C:27]=[C:26]/[C:25]=[C:24]/[C:22]=[C:21]/[C:20]=[C:19]/[C:17]=[C:16]/[C:15]=[C:14]/[C:13]=[C:11]/[C:10]=[C:9]/[C:8]=[C:6]/[C:5]=[C:4]/[C:3]=[C:2])=[O:30]>>[H]O[C:29]([C:27]=[C:26]/[C:25]=[C:24]/[C:22]=[C:21]/[C:20]=[C:19]/[C:17]=[C:16]/[C:15]=[C:14]/[C:13]=[C:11]/[C:10]=[C:9]/[C:8]=[C:6]/[C:5]=[C:4]/[C:3]=[C:2])=[O:30],"EVODEX.0-P3180,EVODEX.0-P3186"
EVODEX.0-Em210,[H][O:81]>>C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=CC(=O)[O:81],"EVODEX.0-P3184,EVODEX.0-P3190"
EVODEX.0-Em211,[H][C:52]([C:51])=[N:53].[H][O:45]>>[O:45][C:52]([C:51])=[N:53],"EVODEX.0-P3267,EVODEX.0-P47465,EVODEX.0-P47583"
EVODEX.0-Em212,[H][C:52]([C:51])=[N:53]>>[H]O[C:52]([C:51])=[N:53],"EVODEX.0-P3269,EVODEX.0-P47467,EVODEX.0-P47585"
EVODEX.0-Em213,[H][O:11][H]>>CC(N)=[O:11],"EVODEX.0-P3270,EVODEX.0-P44547,EVODEX.0-P44807,EVODEX.0-P47466,EVODEX.0-P47584,EVODEX.0-P47706"
EVODEX.0-Em214,[H][O:6][C:4]([C:2]([C:1])=[O:3])=[O:5].[C:14][S:18][S:17]>>[C:4](=[O:5])=[O:6].[C:1][C:2](=[O:3])[S:18][C:14],"EVODEX.0-P3430,EVODEX.0-P3449,EVODEX.0-P3454,EVODEX.0-P3546"
EVODEX.0-Em215,OC(=O)[C:2]([C:1])=[O:3].[C:14][S:18][S:17]>>[C:1][C:2](=[O:3])[S:18][C:14],"EVODEX.0-P3431,EVODEX.0-P3450,EVODEX.0-P3455,EVODEX.0-P3547"
EVODEX.0-Em216,[O:7]=[C:8][C:9]>>[H][O:7][C:8](C(C)=O)[C:9],"EVODEX.0-P3435,EVODEX.0-P3436,EVODEX.0-P3437,EVODEX.0-P16553,EVODEX.0-P16559,EVODEX.0-P16570,EVODEX.0-P16615,EVODEX.0-P16656,EVODEX.0-P16661,EVODEX.0-P16670,EVODEX.0-P16702,EVODEX.0-P16707,EVODEX.0-P16712,EVODEX.0-P46031,EVODEX.0-P46955,EVODEX.0-P46960,EVODEX.0-P46961,EVODEX.0-P46962,EVODEX.0-P46963"
EVODEX.0-Em217,[H][C:3](=[O:2])[C:4]=[O:5].[O:7]=[O:8]>>[H]O[C:3](=[O:2])[C:4]=[O:5].[H][O:7][O:8][H],"EVODEX.0-P3490,EVODEX.0-P3534,EVODEX.0-P3540"
EVODEX.0-Em218,[H][C:3](=[O:2])[C:4]=[O:5].[O:7]=[O:8].[H][O:1]>>[O:1][C:3](=[O:2])[C:4]=[O:5].[H][O:7][O:8][H],"EVODEX.0-P3491,EVODEX.0-P3535,EVODEX.0-P3541"
EVODEX.0-Em219,[O:7]=[O:8].[H][O:1]>>O=CC(=O)[O:1].[H][O:7][O:8][H],"EVODEX.0-P3492,EVODEX.0-P3536,EVODEX.0-P3542"
EVODEX.0-Em220,[H][O:6][C:4]([C:2]([C:1])=[O:3])=[O:5].[O:8][C:9]1=[C:10]([O:11])[C:13](=[O:14])[C:15]([C:16])=[C:46]([C:47])[C:48]1=[O:49].[H][O:50]>>[C:4](=[O:5])=[O:6].[C:1][C:2](=[O:3])[O:50].[H][O:14][C:13]1:[C:10]([O:11]):[C:9]([O:8]):[C:48]([O:49][H]):[C:46]([C:47]):[C:15]:1[C:16],"EVODEX.0-P3561,EVODEX.0-P3572,EVODEX.0-P3578,EVODEX.0-P3584"
EVODEX.0-Em221,OC(=O)[C:2]([C:1])=[O:3].[O:8][C:9]1=[C:10]([O:11])[C:13](=[O:14])[C:15]([C:16])=[C:46]([C:47])[C:48]1=[O:49].[H][O:50]>>[C:1][C:2](=[O:3])[O:50].[H][O:14][C:13]1:[C:10]([O:11]):[C:9]([O:8]):[C:48]([O:49][H]):[C:46]([C:47]):[C:15]:1[C:16],"EVODEX.0-P3562,EVODEX.0-P3573,EVODEX.0-P3579,EVODEX.0-P3585"
EVODEX.0-Em222,[H][O:6][C:4]([C:2]=[O:3])=[O:5].[O:8][C:9]1=[C:10]([O:11])[C:13](=[O:14])[C:15]([C:16])=[C:46]([C:47])[C:48]1=[O:49]>>[C:4](=[O:5])=[O:6]..[H][O:14][C:13]1:[C:10]([O:11]):[C:9]([O:8]):[C:48]([O:49][H]):[C:46]([C:47]):[C:15]:1[C:16],"EVODEX.0-P3565,EVODEX.0-P3574,EVODEX.0-P3580,EVODEX.0-P3586"
EVODEX.0-Em223,[H][O:6][C:4](C(C)=O)=[O:5].[O:8][C:9]1=[C:10]([O:11])[C:13](=[O:14])[C:15]([C:16])=[C:46]([C:47])[C:48]1=[O:49]>>[C:4](=[O:5])=[O:6].[H][O:14][C:13]1:[C:10]([O:11]):[C:9]([O:8]):[C:48]([O:49][H]):[C:46]([C:47]):[C:15]:1[C:16],"EVODEX.0-P3566,EVODEX.0-P3575,EVODEX.0-P3581,EVODEX.0-P3587"
EVODEX.0-Em224,OC(=O)[C:52](=[O:53])[C:54]>>[H]O[C:52](=[O:53])[C:54],"EVODEX.0-P3568,EVODEX.0-P7723,EVODEX.0-P8085,EVODEX.0-P11477,EVODEX.0-P11497"
EVODEX.0-Em225,OC(=O)[C:2]([C:1])=[O:3].[O:8][C:9]1=[C:10]([O:11])[C:13](=[O:14])[C:15]([C:16])=[C:46]([C:47])[C:48]1=[O:49]>>[H]O[C:2]([C:1])=[O:3].[H][O:14][C:13]1:[C:10]([O:11]):[C:9]([O:8]):[C:48]([O:49][H]):[C:46]([C:47]):[C:15]:1[C:16],"EVODEX.0-P3569,EVODEX.0-P3576,EVODEX.0-P3582,EVODEX.0-P3588"
EVODEX.0-Em226,[O:8][C:9]1=[C:10]([O:11])[C:13](=[O:14])[C:15]([C:16])=[C:46]([C:47])[C:48]1=[O:49].[H][O:50]>>CC(=O)[O:50].[H][O:14][C:13]1:[C:10]([O:11]):[C:9]([O:8]):[C:48]([O:49][H]):[C:46]([C:47]):[C:15]:1[C:16],"EVODEX.0-P3570,EVODEX.0-P3577,EVODEX.0-P3583,EVODEX.0-P3589"
EVODEX.0-Em227,[H][C:1]([H])([H])[C:2][S:4][C:5]([H])([H])[C:6]([H])([H])[N:7]([H])[C:8][C:10]([H])([H])[C:11]([H])([H])[N:12]([H])[C:13][C:15]([H])([O:16][H])[C:17]([C:18]([H])([H])[H])([C:19]([H])([H])[H])[C:20]([H])([H])[O:21][P:22][O:24][H].[H][N:39]([H])[C:38]:[N:40]:[C:41]([H]):[N:42].[H][O:28][P:26][O:29][C:30]([H])([H])[C:31]1([H])[O:32][C:33]([H])([N:34]:[C:35]([H]):[N:36])[C:44]([H])([O:45][H])[C:46]1([H])[O:47][P:48]([O:50][H])[O:51][H]>>[H][C:1]([H])([H])[C:2][S:4][C:5]([H])([H])[C:6]([H])([H])[N:7]([H])[C:8][C:10]([H])([H])[C:11]([H])([H])[N:12]([H])[C:13][C:15]([H])([O:16][H])[C:17]([C:18]([H])([H])[H])([C:19]([H])([H])[H])[C:20]([H])([H])[O:21][P:22][O:24][H].[H][N:39]([H])[C:38]:[N:40]:[C:41]([H]):[N:42].[H][O:28][P:26][O:29][C:30]([H])([H])[C:31]1([H])[O:32][C:33]([H])([N:34]:[C:35]([H]):[N:36])[C:44]([H])([O:45][H])[C:46]1([H])[O:47][P:48]([O:50][H])[O:51][H],"EVODEX.0-P3591,EVODEX.0-P3593"
EVODEX.0-Em228,[C:1][C:2](=[C:3][C:4]=[O:5])[C:10]>>[H][C:2]([C:1])([C:3]([H])[C:4])[C:10],"EVODEX.0-P3660,EVODEX.0-P3664,EVODEX.0-P3666,EVODEX.0-P3773,EVODEX.0-P3977,EVODEX.0-P3979,EVODEX.0-P3981,EVODEX.0-P3983"
EVODEX.0-Em229,[C:5][C:6]=[C:7][C:8]=[O:9]>>[H][C:6]([C:5])[C:7]([H])[C:8],"EVODEX.0-P3662,EVODEX.0-P3668,EVODEX.0-P3671,EVODEX.0-P3678,EVODEX.0-P3686,EVODEX.0-P3690,EVODEX.0-P3694,EVODEX.0-P3696,EVODEX.0-P3698,EVODEX.0-P3700,EVODEX.0-P3706,EVODEX.0-P3709,EVODEX.0-P3783,EVODEX.0-P3787,EVODEX.0-P3807,EVODEX.0-P3833,EVODEX.0-P3837,EVODEX.0-P3844,EVODEX.0-P3848,EVODEX.0-P3878,EVODEX.0-P3962,EVODEX.0-P3967,EVODEX.0-P4017,EVODEX.0-P4036,EVODEX.0-P4076,EVODEX.0-P4078,EVODEX.0-P4191"
EVODEX.0-Em230,[H][C:48]([C:46])[C:49]([H])[C:50]>>[O:45]=[C:46][C:48]=[C:49][C:50]=[O:51],"EVODEX.0-P3674,EVODEX.0-P3821"
